interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,51740,37,0,100.000000
1,51740,37,0,100.000000
2,51740,37,0,100.000000
3,51740,37,0,100.000000
4,51740,37,0,100.000000
5,51740,37,0,100.000000
6,51740,37,0,100.000000
7,51740,37,0,100.000000
8,51740,37,0,100.000000
9,51740,37,0,100.000000
10,51740,37,0,100.000000
11,51740,37,0,100.000000
12,51740,37,0,100.000000
13,51740,37,0,100.000000
14,51740,37,0,100.000000
15,51740,37,0,100.000000
16,51740,37,0,100.000000
17,51740,37,0,100.000000
18,51740,37,0,100.000000
19,51740,37,0,100.000000
0,51741,1,0,100.000000
1,51741,1,0,100.000000
2,51741,1,0,100.000000
3,51741,1,0,100.000000
4,51741,1,0,100.000000
5,51741,1,0,100.000000
6,51741,1,0,100.000000
7,51741,1,0,100.000000
8,51741,1,0,100.000000
9,51741,1,0,100.000000
10,51741,1,0,100.000000
11,51741,1,0,100.000000
12,51741,1,0,100.000000
13,51741,1,0,100.000000
14,51741,1,0,100.000000
15,51741,1,0,100.000000
16,51741,1,0,100.000000
17,51741,1,0,100.000000
18,51741,1,0,100.000000
19,51741,1,0,100.000000
0,51742,12,0,100.000000
1,51742,12,0,100.000000
2,51742,12,0,100.000000
3,51742,12,0,100.000000
4,51742,12,0,100.000000
5,51742,12,0,100.000000
6,51742,12,0,100.000000
7,51742,12,0,100.000000
8,51742,12,0,100.000000
9,51742,12,0,100.000000
10,51742,12,0,100.000000
11,51742,12,0,100.000000
12,51742,12,0,100.000000
13,51742,12,0,100.000000
14,51742,12,0,100.000000
15,51742,12,0,100.000000
16,51742,12,0,100.000000
17,51742,12,0,100.000000
18,51742,12,0,100.000000
19,51742,12,0,100.000000
0,51743,32,0,100.000000
1,51743,32,0,100.000000
2,51743,32,0,100.000000
3,51743,32,0,100.000000
4,51743,32,0,100.000000
5,51743,32,0,100.000000
6,51743,32,0,100.000000
7,51743,32,0,100.000000
8,51743,32,0,100.000000
9,51743,32,0,100.000000
10,51743,32,0,100.000000
11,51743,32,0,100.000000
12,51743,32,0,100.000000
13,51743,32,0,100.000000
14,51743,32,0,100.000000
15,51743,32,0,100.000000
16,51743,32,0,100.000000
17,51743,32,0,100.000000
18,51743,32,0,100.000000
19,51743,32,0,100.000000
0,51744,94,0,100.000000
1,51744,94,0,100.000000
2,51744,94,0,100.000000
3,51744,94,0,100.000000
4,51744,94,0,100.000000
5,51744,94,0,100.000000
6,51744,94,0,100.000000
7,51744,94,0,100.000000
8,51744,94,0,100.000000
9,51744,94,0,100.000000
10,51744,94,0,100.000000
11,51744,94,0,100.000000
12,51744,94,0,100.000000
13,51744,94,0,100.000000
14,51744,94,0,100.000000
15,51744,94,0,100.000000
16,51744,94,0,100.000000
17,51744,94,0,100.000000
18,51744,94,0,100.000000
19,51744,94,0,100.000000
0,51745,36,0,100.000000
1,51745,36,0,100.000000
2,51745,36,0,100.000000
3,51745,36,0,100.000000
4,51745,36,0,100.000000
5,51745,36,0,100.000000
6,51745,36,0,100.000000
7,51745,36,0,100.000000
8,51745,36,0,100.000000
9,51745,36,0,100.000000
10,51745,36,0,100.000000
11,51745,36,0,100.000000
12,51745,36,0,100.000000
13,51745,36,0,100.000000
14,51745,36,0,100.000000
15,51745,36,0,100.000000
16,51745,36,0,100.000000
17,51745,36,0,100.000000
18,51745,36,0,100.000000
19,51745,36,0,100.000000
0,51746,79,0,100.000000
1,51746,79,0,100.000000
2,51746,79,0,100.000000
3,51746,79,0,100.000000
4,51746,79,0,100.000000
5,51746,79,0,100.000000
6,51746,79,0,100.000000
7,51746,79,0,100.000000
8,51746,79,0,100.000000
9,51746,79,0,100.000000
10,51746,79,0,100.000000
11,51746,79,0,100.000000
12,51746,79,0,100.000000
13,51746,79,0,100.000000
14,51746,79,0,100.000000
15,51746,79,0,100.000000
16,51746,79,0,100.000000
17,51746,79,0,100.000000
18,51746,79,0,100.000000
19,51746,79,0,100.000000
0,51747,71,0,100.000000
1,51747,71,0,100.000000
2,51747,71,0,100.000000
3,51747,71,0,100.000000
4,51747,71,0,100.000000
5,51747,71,0,100.000000
6,51747,71,0,100.000000
7,51747,71,0,100.000000
8,51747,71,0,100.000000
9,51747,71,0,100.000000
10,51747,71,0,100.000000
11,51747,71,0,100.000000
12,51747,71,0,100.000000
13,51747,71,0,100.000000
14,51747,71,0,100.000000
15,51747,71,0,100.000000
16,51747,71,0,100.000000
17,51747,71,0,100.000000
18,51747,71,0,100.000000
19,51747,71,0,100.000000
0,51748,104,0,100.000000
1,51748,104,0,100.000000
2,51748,104,0,100.000000
3,51748,104,0,100.000000
4,51748,104,0,100.000000
5,51748,104,0,100.000000
6,51748,104,0,100.000000
7,51748,104,0,100.000000
8,51748,104,0,100.000000
9,51748,104,0,100.000000
10,51748,104,0,100.000000
11,51748,104,0,100.000000
12,51748,104,0,100.000000
13,51748,104,0,100.000000
14,51748,104,0,100.000000
15,51748,104,0,100.000000
16,51748,104,0,100.000000
17,51748,104,0,100.000000
18,51748,104,0,100.000000
19,51748,104,0,100.000000
0,51749,122,0,100.000000
1,51749,122,0,100.000000
2,51749,122,0,100.000000
3,51749,122,0,100.000000
4,51749,122,0,100.000000
5,51749,122,0,100.000000
6,51749,122,0,100.000000
7,51749,122,0,100.000000
8,51749,122,0,100.000000
9,51749,122,0,100.000000
10,51749,122,0,100.000000
11,51749,122,0,100.000000
12,51749,122,0,100.000000
13,51749,122,0,100.000000
14,51749,122,0,100.000000
15,51749,122,0,100.000000
16,51749,122,0,100.000000
17,51749,122,0,100.000000
18,51749,122,0,100.000000
19,51749,122,0,100.000000
0,51750,70,0,100.000000
1,51750,70,0,100.000000
2,51750,70,0,100.000000
3,51750,70,0,100.000000
4,51750,70,0,100.000000
5,51750,70,0,100.000000
6,51750,70,0,100.000000
7,51750,70,0,100.000000
8,51750,70,0,100.000000
9,51750,70,0,100.000000
10,51750,70,0,100.000000
11,51750,70,0,100.000000
12,51750,70,0,100.000000
13,51750,70,0,100.000000
14,51750,70,0,100.000000
15,51750,70,0,100.000000
16,51750,70,0,100.000000
17,51750,70,0,100.000000
18,51750,70,0,100.000000
19,51750,70,0,100.000000
0,51751,62,0,100.000000
1,51751,62,0,100.000000
2,51751,62,0,100.000000
3,51751,62,0,100.000000
4,51751,62,0,100.000000
5,51751,62,0,100.000000
6,51751,62,0,100.000000
7,51751,62,0,100.000000
8,51751,62,0,100.000000
9,51751,62,0,100.000000
10,51751,62,0,100.000000
11,51751,62,0,100.000000
12,51751,62,0,100.000000
13,51751,62,0,100.000000
14,51751,62,0,100.000000
15,51751,62,0,100.000000
16,51751,62,0,100.000000
17,51751,62,0,100.000000
18,51751,62,0,100.000000
19,51751,62,0,100.000000
0,51752,34,0,100.000000
1,51752,34,0,100.000000
2,51752,34,0,100.000000
3,51752,34,0,100.000000
4,51752,34,0,100.000000
5,51752,34,0,100.000000
6,51752,34,0,100.000000
7,51752,34,0,100.000000
8,51752,34,0,100.000000
9,51752,34,0,100.000000
10,51752,34,0,100.000000
11,51752,34,0,100.000000
12,51752,34,0,100.000000
13,51752,34,0,100.000000
14,51752,34,0,100.000000
15,51752,34,0,100.000000
16,51752,34,0,100.000000
17,51752,34,0,100.000000
18,51752,34,0,100.000000
19,51752,34,0,100.000000
0,51753,109,0,100.000000
1,51753,109,0,100.000000
2,51753,109,0,100.000000
3,51753,109,0,100.000000
4,51753,109,0,100.000000
5,51753,109,0,100.000000
6,51753,109,0,100.000000
7,51753,109,0,100.000000
8,51753,109,0,100.000000
9,51753,109,0,100.000000
10,51753,109,0,100.000000
11,51753,109,0,100.000000
12,51753,109,0,100.000000
13,51753,109,0,100.000000
14,51753,109,0,100.000000
15,51753,109,0,100.000000
16,51753,109,0,100.000000
17,51753,109,0,100.000000
18,51753,109,0,100.000000
19,51753,109,0,100.000000
0,51754,106,0,100.000000
1,51754,106,0,100.000000
2,51754,106,0,100.000000
3,51754,106,0,100.000000
4,51754,106,0,100.000000
5,51754,106,0,100.000000
6,51754,106,0,100.000000
7,51754,106,0,100.000000
8,51754,106,0,100.000000
9,51754,106,0,100.000000
10,51754,106,0,100.000000
11,51754,106,0,100.000000
12,51754,106,0,100.000000
13,51754,106,0,100.000000
14,51754,106,0,100.000000
15,51754,106,0,100.000000
16,51754,106,0,100.000000
17,51754,106,0,100.000000
18,51754,106,0,100.000000
19,51754,106,0,100.000000
0,51755,96,0,100.000000
1,51755,96,0,100.000000
2,51755,96,0,100.000000
3,51755,96,0,100.000000
4,51755,96,0,100.000000
5,51755,96,0,100.000000
6,51755,96,0,100.000000
7,51755,96,0,100.000000
8,51755,96,0,100.000000
9,51755,96,0,100.000000
10,51755,96,0,100.000000
11,51755,96,0,100.000000
12,51755,96,0,100.000000
13,51755,96,0,100.000000
14,51755,96,0,100.000000
15,51755,96,0,100.000000
16,51755,96,0,100.000000
17,51755,96,0,100.000000
18,51755,96,0,100.000000
19,51755,96,0,100.000000
