interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,50980,126,0,100.000000
1,50980,126,0,100.000000
2,50980,126,0,100.000000
3,50980,126,0,100.000000
4,50980,126,0,100.000000
5,50980,126,0,100.000000
6,50980,126,0,100.000000
7,50980,126,0,100.000000
8,50980,126,0,100.000000
9,50980,126,0,100.000000
10,50980,126,0,100.000000
11,50980,126,0,100.000000
12,50980,126,0,100.000000
13,50980,126,0,100.000000
14,50980,126,0,100.000000
15,50980,126,0,100.000000
16,50980,126,0,100.000000
17,50980,126,0,100.000000
18,50980,126,0,100.000000
19,50980,126,0,100.000000
0,50981,50,0,100.000000
1,50981,50,0,100.000000
2,50981,50,0,100.000000
3,50981,50,0,100.000000
4,50981,50,0,100.000000
5,50981,50,0,100.000000
6,50981,50,0,100.000000
7,50981,50,0,100.000000
8,50981,50,0,100.000000
9,50981,50,0,100.000000
10,50981,50,0,100.000000
11,50981,50,0,100.000000
12,50981,50,0,100.000000
13,50981,50,0,100.000000
14,50981,50,0,100.000000
15,50981,50,0,100.000000
16,50981,50,0,100.000000
17,50981,50,0,100.000000
18,50981,50,0,100.000000
19,50981,50,0,100.000000
0,50982,64,0,100.000000
1,50982,64,0,100.000000
2,50982,64,0,100.000000
3,50982,64,0,100.000000
4,50982,64,0,100.000000
5,50982,64,0,100.000000
6,50982,64,0,100.000000
7,50982,64,0,100.000000
8,50982,64,0,100.000000
9,50982,64,0,100.000000
10,50982,64,0,100.000000
11,50982,64,0,100.000000
12,50982,64,0,100.000000
13,50982,64,0,100.000000
14,50982,64,0,100.000000
15,50982,64,0,100.000000
16,50982,64,0,100.000000
17,50982,64,0,100.000000
18,50982,64,0,100.000000
19,50982,64,0,100.000000
0,50983,109,0,100.000000
1,50983,109,0,100.000000
2,50983,109,0,100.000000
3,50983,109,0,100.000000
4,50983,109,0,100.000000
5,50983,109,0,100.000000
6,50983,109,0,100.000000
7,50983,109,0,100.000000
8,50983,109,0,100.000000
9,50983,109,0,100.000000
10,50983,109,0,100.000000
11,50983,109,0,100.000000
12,50983,109,0,100.000000
13,50983,109,0,100.000000
14,50983,109,0,100.000000
15,50983,109,0,100.000000
16,50983,109,0,100.000000
17,50983,109,0,100.000000
18,50983,109,0,100.000000
19,50983,109,0,100.000000
0,50984,11,0,100.000000
1,50984,11,0,100.000000
2,50984,11,0,100.000000
3,50984,11,0,100.000000
4,50984,11,0,100.000000
5,50984,11,0,100.000000
6,50984,11,0,100.000000
7,50984,11,0,100.000000
8,50984,11,0,100.000000
9,50984,11,0,100.000000
10,50984,11,0,100.000000
11,50984,11,0,100.000000
12,50984,11,0,100.000000
13,50984,11,0,100.000000
14,50984,11,0,100.000000
15,50984,11,0,100.000000
16,50984,11,0,100.000000
17,50984,11,0,100.000000
18,50984,11,0,100.000000
19,50984,11,0,100.000000
0,50985,5,0,100.000000
1,50985,5,0,100.000000
2,50985,5,0,100.000000
3,50985,5,0,100.000000
4,50985,5,0,100.000000
5,50985,5,0,100.000000
6,50985,5,0,100.000000
7,50985,5,0,100.000000
8,50985,5,0,100.000000
9,50985,5,0,100.000000
10,50985,5,0,100.000000
11,50985,5,0,100.000000
12,50985,5,0,100.000000
13,50985,5,0,100.000000
14,50985,5,0,100.000000
15,50985,5,0,100.000000
16,50985,5,0,100.000000
17,50985,5,0,100.000000
18,50985,5,0,100.000000
19,50985,5,0,100.000000
0,50986,65,0,100.000000
1,50986,65,0,100.000000
2,50986,65,0,100.000000
3,50986,65,0,100.000000
4,50986,65,0,100.000000
5,50986,65,0,100.000000
6,50986,65,0,100.000000
7,50986,65,0,100.000000
8,50986,65,0,100.000000
9,50986,65,0,100.000000
10,50986,65,0,100.000000
11,50986,65,0,100.000000
12,50986,65,0,100.000000
13,50986,65,0,100.000000
14,50986,65,0,100.000000
15,50986,65,0,100.000000
16,50986,65,0,100.000000
17,50986,65,0,100.000000
18,50986,65,0,100.000000
19,50986,65,0,100.000000
0,50987,53,0,100.000000
1,50987,53,0,100.000000
2,50987,53,0,100.000000
3,50987,53,0,100.000000
4,50987,53,0,100.000000
5,50987,53,0,100.000000
6,50987,53,0,100.000000
7,50987,53,0,100.000000
8,50987,53,0,100.000000
9,50987,53,0,100.000000
10,50987,53,0,100.000000
11,50987,53,0,100.000000
12,50987,53,0,100.000000
13,50987,53,0,100.000000
14,50987,53,0,100.000000
15,50987,53,0,100.000000
16,50987,53,0,100.000000
17,50987,53,0,100.000000
18,50987,53,0,100.000000
19,50987,53,0,100.000000
