interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,50920,11,0,100.000000
1,50920,11,0,100.000000
2,50920,11,0,100.000000
3,50920,11,0,100.000000
4,50920,11,0,100.000000
5,50920,11,0,100.000000
6,50920,11,0,100.000000
7,50920,11,0,100.000000
8,50920,11,0,100.000000
9,50920,11,0,100.000000
10,50920,11,0,100.000000
11,50920,11,0,100.000000
12,50920,11,0,100.000000
13,50920,11,0,100.000000
14,50920,11,0,100.000000
15,50920,11,0,100.000000
16,50920,11,0,100.000000
17,50920,11,0,100.000000
18,50920,11,0,100.000000
19,50920,11,0,100.000000
0,50921,73,0,100.000000
1,50921,73,0,100.000000
2,50921,73,0,100.000000
3,50921,73,0,100.000000
4,50921,73,0,100.000000
5,50921,73,0,100.000000
6,50921,73,0,100.000000
7,50921,73,0,100.000000
8,50921,73,0,100.000000
9,50921,73,0,100.000000
10,50921,73,0,100.000000
11,50921,73,0,100.000000
12,50921,73,0,100.000000
13,50921,73,0,100.000000
14,50921,73,0,100.000000
15,50921,73,0,100.000000
16,50921,73,0,100.000000
17,50921,73,0,100.000000
18,50921,73,0,100.000000
19,50921,73,0,100.000000
0,50922,4,0,100.000000
1,50922,4,0,100.000000
2,50922,4,0,100.000000
3,50922,4,0,100.000000
4,50922,4,0,100.000000
5,50922,4,0,100.000000
6,50922,4,0,100.000000
7,50922,4,0,100.000000
8,50922,4,0,100.000000
9,50922,4,0,100.000000
10,50922,4,0,100.000000
11,50922,4,0,100.000000
12,50922,4,0,100.000000
13,50922,4,0,100.000000
14,50922,4,0,100.000000
15,50922,4,0,100.000000
16,50922,4,0,100.000000
17,50922,4,0,100.000000
18,50922,4,0,100.000000
19,50922,4,0,100.000000
0,50923,115,0,100.000000
1,50923,115,0,100.000000
2,50923,115,0,100.000000
3,50923,115,0,100.000000
4,50923,115,0,100.000000
5,50923,115,0,100.000000
6,50923,115,0,100.000000
7,50923,115,0,100.000000
8,50923,115,0,100.000000
9,50923,115,0,100.000000
10,50923,115,0,100.000000
11,50923,115,0,100.000000
12,50923,115,0,100.000000
13,50923,115,0,100.000000
14,50923,115,0,100.000000
15,50923,115,0,100.000000
16,50923,115,0,100.000000
17,50923,115,0,100.000000
18,50923,115,0,100.000000
19,50923,115,0,100.000000
0,50924,105,0,100.000000
1,50924,105,0,100.000000
2,50924,105,0,100.000000
3,50924,105,0,100.000000
4,50924,105,0,100.000000
5,50924,105,0,100.000000
6,50924,105,0,100.000000
7,50924,105,0,100.000000
8,50924,105,0,100.000000
9,50924,105,0,100.000000
10,50924,105,0,100.000000
11,50924,105,0,100.000000
12,50924,105,0,100.000000
13,50924,105,0,100.000000
14,50924,105,0,100.000000
15,50924,105,0,100.000000
16,50924,105,0,100.000000
17,50924,105,0,100.000000
18,50924,105,0,100.000000
19,50924,105,0,100.000000
0,50925,43,0,100.000000
1,50925,43,0,100.000000
2,50925,43,0,100.000000
3,50925,43,0,100.000000
4,50925,43,0,100.000000
5,50925,43,0,100.000000
6,50925,43,0,100.000000
7,50925,43,0,100.000000
8,50925,43,0,100.000000
9,50925,43,0,100.000000
10,50925,43,0,100.000000
11,50925,43,0,100.000000
12,50925,43,0,100.000000
13,50925,43,0,100.000000
14,50925,43,0,100.000000
15,50925,43,0,100.000000
16,50925,43,0,100.000000
17,50925,43,0,100.000000
18,50925,43,0,100.000000
19,50925,43,0,100.000000
0,50926,106,0,100.000000
1,50926,106,0,100.000000
2,50926,106,0,100.000000
3,50926,106,0,100.000000
4,50926,106,0,100.000000
5,50926,106,0,100.000000
6,50926,106,0,100.000000
7,50926,106,0,100.000000
8,50926,106,0,100.000000
9,50926,106,0,100.000000
10,50926,106,0,100.000000
11,50926,106,0,100.000000
12,50926,106,0,100.000000
13,50926,106,0,100.000000
14,50926,106,0,100.000000
15,50926,106,0,100.000000
16,50926,106,0,100.000000
17,50926,106,0,100.000000
18,50926,106,0,100.000000
19,50926,106,0,100.000000
0,50927,23,0,100.000000
1,50927,23,0,100.000000
2,50927,23,0,100.000000
3,50927,23,0,100.000000
4,50927,23,0,100.000000
5,50927,23,0,100.000000
6,50927,23,0,100.000000
7,50927,23,0,100.000000
8,50927,23,0,100.000000
9,50927,23,0,100.000000
10,50927,23,0,100.000000
11,50927,23,0,100.000000
12,50927,23,0,100.000000
13,50927,23,0,100.000000
14,50927,23,0,100.000000
15,50927,23,0,100.000000
16,50927,23,0,100.000000
17,50927,23,0,100.000000
18,50927,23,0,100.000000
19,50927,23,0,100.000000
