interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,51700,63,0,100.000000
1,51700,63,0,100.000000
2,51700,63,0,100.000000
3,51700,63,0,100.000000
4,51700,63,0,100.000000
5,51700,63,0,100.000000
6,51700,63,0,100.000000
7,51700,63,0,100.000000
8,51700,63,0,100.000000
9,51700,63,0,100.000000
10,51700,63,0,100.000000
11,51700,63,0,100.000000
12,51700,63,0,100.000000
13,51700,63,0,100.000000
14,51700,63,0,100.000000
15,51700,63,0,100.000000
16,51700,63,0,100.000000
17,51700,63,0,100.000000
18,51700,63,0,100.000000
19,51700,63,0,100.000000
0,51701,30,0,100.000000
1,51701,30,0,100.000000
2,51701,30,0,100.000000
3,51701,30,0,100.000000
4,51701,30,0,100.000000
5,51701,30,0,100.000000
6,51701,30,0,100.000000
7,51701,30,0,100.000000
8,51701,30,0,100.000000
9,51701,30,0,100.000000
10,51701,30,0,100.000000
11,51701,30,0,100.000000
12,51701,30,0,100.000000
13,51701,30,0,100.000000
14,51701,30,0,100.000000
15,51701,30,0,100.000000
16,51701,30,0,100.000000
17,51701,30,0,100.000000
18,51701,30,0,100.000000
19,51701,30,0,100.000000
0,51702,110,0,100.000000
1,51702,110,0,100.000000
2,51702,110,0,100.000000
3,51702,110,0,100.000000
4,51702,110,0,100.000000
5,51702,110,0,100.000000
6,51702,110,0,100.000000
7,51702,110,0,100.000000
8,51702,110,0,100.000000
9,51702,110,0,100.000000
10,51702,110,0,100.000000
11,51702,110,0,100.000000
12,51702,110,0,100.000000
13,51702,110,0,100.000000
14,51702,110,0,100.000000
15,51702,110,0,100.000000
16,51702,110,0,100.000000
17,51702,110,0,100.000000
18,51702,110,0,100.000000
19,51702,110,0,100.000000
0,51703,20,0,100.000000
1,51703,20,0,100.000000
2,51703,20,0,100.000000
3,51703,20,0,100.000000
4,51703,20,0,100.000000
5,51703,20,0,100.000000
6,51703,20,0,100.000000
7,51703,20,0,100.000000
8,51703,20,0,100.000000
9,51703,20,0,100.000000
10,51703,20,0,100.000000
11,51703,20,0,100.000000
12,51703,20,0,100.000000
13,51703,20,0,100.000000
14,51703,20,0,100.000000
15,51703,20,0,100.000000
16,51703,20,0,100.000000
17,51703,20,0,100.000000
18,51703,20,0,100.000000
19,51703,20,0,100.000000
0,51704,94,0,100.000000
1,51704,94,0,100.000000
2,51704,94,0,100.000000
3,51704,94,0,100.000000
4,51704,94,0,100.000000
5,51704,94,0,100.000000
6,51704,94,0,100.000000
7,51704,94,0,100.000000
8,51704,94,0,100.000000
9,51704,94,0,100.000000
10,51704,94,0,100.000000
11,51704,94,0,100.000000
12,51704,94,0,100.000000
13,51704,94,0,100.000000
14,51704,94,0,100.000000
15,51704,94,0,100.000000
16,51704,94,0,100.000000
17,51704,94,0,100.000000
18,51704,94,0,100.000000
19,51704,94,0,100.000000
0,51705,38,0,100.000000
1,51705,38,0,100.000000
2,51705,38,0,100.000000
3,51705,38,0,100.000000
4,51705,38,0,100.000000
5,51705,38,0,100.000000
6,51705,38,0,100.000000
7,51705,38,0,100.000000
8,51705,38,0,100.000000
9,51705,38,0,100.000000
10,51705,38,0,100.000000
11,51705,38,0,100.000000
12,51705,38,0,100.000000
13,51705,38,0,100.000000
14,51705,38,0,100.000000
15,51705,38,0,100.000000
16,51705,38,0,100.000000
17,51705,38,0,100.000000
18,51705,38,0,100.000000
19,51705,38,0,100.000000
0,51706,21,0,100.000000
1,51706,21,0,100.000000
2,51706,21,0,100.000000
3,51706,21,0,100.000000
4,51706,21,0,100.000000
5,51706,21,0,100.000000
6,51706,21,0,100.000000
7,51706,21,0,100.000000
8,51706,21,0,100.000000
9,51706,21,0,100.000000
10,51706,21,0,100.000000
11,51706,21,0,100.000000
12,51706,21,0,100.000000
13,51706,21,0,100.000000
14,51706,21,0,100.000000
15,51706,21,0,100.000000
16,51706,21,0,100.000000
17,51706,21,0,100.000000
18,51706,21,0,100.000000
19,51706,21,0,100.000000
0,51707,40,0,100.000000
1,51707,40,0,100.000000
2,51707,40,0,100.000000
3,51707,40,0,100.000000
4,51707,40,0,100.000000
5,51707,40,0,100.000000
6,51707,40,0,100.000000
7,51707,40,0,100.000000
8,51707,40,0,100.000000
9,51707,40,0,100.000000
10,51707,40,0,100.000000
11,51707,40,0,100.000000
12,51707,40,0,100.000000
13,51707,40,0,100.000000
14,51707,40,0,100.000000
15,51707,40,0,100.000000
16,51707,40,0,100.000000
17,51707,40,0,100.000000
18,51707,40,0,100.000000
19,51707,40,0,100.000000
0,51708,23,0,100.000000
1,51708,23,0,100.000000
2,51708,23,0,100.000000
3,51708,23,0,100.000000
4,51708,23,0,100.000000
5,51708,23,0,100.000000
6,51708,23,0,100.000000
7,51708,23,0,100.000000
8,51708,23,0,100.000000
9,51708,23,0,100.000000
10,51708,23,0,100.000000
11,51708,23,0,100.000000
12,51708,23,0,100.000000
13,51708,23,0,100.000000
14,51708,23,0,100.000000
15,51708,23,0,100.000000
16,51708,23,0,100.000000
17,51708,23,0,100.000000
18,51708,23,0,100.000000
19,51708,23,0,100.000000
0,51709,85,0,100.000000
1,51709,85,0,100.000000
2,51709,85,0,100.000000
3,51709,85,0,100.000000
4,51709,85,0,100.000000
5,51709,85,0,100.000000
6,51709,85,0,100.000000
7,51709,85,0,100.000000
8,51709,85,0,100.000000
9,51709,85,0,100.000000
10,51709,85,0,100.000000
11,51709,85,0,100.000000
12,51709,85,0,100.000000
13,51709,85,0,100.000000
14,51709,85,0,100.000000
15,51709,85,0,100.000000
16,51709,85,0,100.000000
17,51709,85,0,100.000000
18,51709,85,0,100.000000
19,51709,85,0,100.000000
0,51710,48,0,100.000000
1,51710,48,0,100.000000
2,51710,48,0,100.000000
3,51710,48,0,100.000000
4,51710,48,0,100.000000
5,51710,48,0,100.000000
6,51710,48,0,100.000000
7,51710,48,0,100.000000
