interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,51800,23,0,100.000000
1,51800,23,0,100.000000
2,51800,23,0,100.000000
3,51800,23,0,100.000000
4,51800,23,0,100.000000
5,51800,23,0,100.000000
6,51800,23,0,100.000000
7,51800,23,0,100.000000
8,51800,23,0,100.000000
9,51800,23,0,100.000000
10,51800,23,0,100.000000
11,51800,23,0,100.000000
12,51800,23,0,100.000000
13,51800,23,0,100.000000
14,51800,23,0,100.000000
15,51800,23,0,100.000000
16,51800,23,0,100.000000
17,51800,23,0,100.000000
18,51800,23,0,100.000000
19,51800,23,0,100.000000
0,51801,59,0,100.000000
1,51801,59,0,100.000000
2,51801,59,0,100.000000
3,51801,59,0,100.000000
4,51801,59,0,100.000000
5,51801,59,0,100.000000
6,51801,59,0,100.000000
7,51801,59,0,100.000000
8,51801,59,0,100.000000
9,51801,59,0,100.000000
10,51801,59,0,100.000000
11,51801,59,0,100.000000
12,51801,59,0,100.000000
13,51801,59,0,100.000000
14,51801,59,0,100.000000
15,51801,59,0,100.000000
16,51801,59,0,100.000000
17,51801,59,0,100.000000
18,51801,59,0,100.000000
19,51801,59,0,100.000000
0,51802,97,0,100.000000
1,51802,97,0,100.000000
2,51802,97,0,100.000000
3,51802,97,0,100.000000
4,51802,97,0,100.000000
5,51802,97,0,100.000000
6,51802,97,0,100.000000
7,51802,97,0,100.000000
8,51802,97,0,100.000000
9,51802,97,0,100.000000
10,51802,97,0,100.000000
11,51802,97,0,100.000000
12,51802,97,0,100.000000
13,51802,97,0,100.000000
14,51802,97,0,100.000000
15,51802,97,0,100.000000
16,51802,97,0,100.000000
17,51802,97,0,100.000000
18,51802,97,0,100.000000
19,51802,97,0,100.000000
0,51803,64,0,100.000000
1,51803,64,0,100.000000
2,51803,64,0,100.000000
3,51803,64,0,100.000000
4,51803,64,0,100.000000
5,51803,64,0,100.000000
6,51803,64,0,100.000000
7,51803,64,0,100.000000
8,51803,64,0,100.000000
9,51803,64,0,100.000000
10,51803,64,0,100.000000
11,51803,64,0,100.000000
12,51803,64,0,100.000000
13,51803,64,0,100.000000
14,51803,64,0,100.000000
15,51803,64,0,100.000000
16,51803,64,0,100.000000
17,51803,64,0,100.000000
18,51803,64,0,100.000000
19,51803,64,0,100.000000
0,51804,126,0,100.000000
1,51804,126,0,100.000000
2,51804,126,0,100.000000
