interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,50480,100,0,100.000000
1,50480,100,0,100.000000
2,50480,100,0,100.000000
3,50480,100,0,100.000000
4,50480,100,0,100.000000
5,50480,100,0,100.000000
6,50480,100,0,100.000000
7,50480,100,0,100.000000
8,50480,100,0,100.000000
9,50480,100,0,100.000000
10,50480,100,0,100.000000
11,50480,100,0,100.000000
12,50480,100,0,100.000000
13,50480,100,0,100.000000
14,50480,100,0,100.000000
15,50480,100,0,100.000000
16,50480,100,0,100.000000
17,50480,100,0,100.000000
18,50480,100,0,100.000000
19,50480,100,0,100.000000
0,50481,67,0,100.000000
1,50481,67,0,100.000000
2,50481,67,0,100.000000
3,50481,67,0,100.000000
4,50481,67,0,100.000000
5,50481,67,0,100.000000
6,50481,67,0,100.000000
7,50481,67,0,100.000000
8,50481,67,0,100.000000
9,50481,67,0,100.000000
10,50481,67,0,100.000000
11,50481,67,0,100.000000
12,50481,67,0,100.000000
13,50481,67,0,100.000000
14,50481,67,0,100.000000
15,50481,67,0,100.000000
16,50481,67,0,100.000000
17,50481,67,0,100.000000
18,50481,67,0,100.000000
19,50481,67,0,100.000000
0,50482,127,0,100.000000
1,50482,127,0,100.000000
2,50482,127,0,100.000000
3,50482,127,0,100.000000
4,50482,127,0,100.000000
5,50482,127,0,100.000000
6,50482,127,0,100.000000
7,50482,127,0,100.000000
8,50482,127,0,100.000000
9,50482,127,0,100.000000
10,50482,127,0,100.000000
11,50482,127,0,100.000000
12,50482,127,0,100.000000
13,50482,127,0,100.000000
14,50482,127,0,100.000000
15,50482,127,0,100.000000
16,50482,127,0,100.000000
17,50482,127,0,100.000000
18,50482,127,0,100.000000
19,50482,127,0,100.000000
0,50483,44,0,100.000000
1,50483,44,0,100.000000
2,50483,44,0,100.000000
3,50483,44,0,100.000000
4,50483,44,0,100.000000
5,50483,44,0,100.000000
6,50483,44,0,100.000000
7,50483,44,0,100.000000
8,50483,44,0,100.000000
9,50483,44,0,100.000000
10,50483,44,0,100.000000
11,50483,44,0,100.000000
12,50483,44,0,100.000000
13,50483,44,0,100.000000
14,50483,44,0,100.000000
15,50483,44,0,100.000000
16,50483,44,0,100.000000
17,50483,44,0,100.000000
18,50483,44,0,100.000000
19,50483,44,0,100.000000
