interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,51720,92,0,100.000000
1,51720,92,0,100.000000
2,51720,92,0,100.000000
3,51720,92,0,100.000000
4,51720,92,0,100.000000
5,51720,92,0,100.000000
6,51720,92,0,100.000000
7,51720,92,0,100.000000
8,51720,92,0,100.000000
9,51720,92,0,100.000000
10,51720,92,0,100.000000
11,51720,92,0,100.000000
12,51720,92,0,100.000000
13,51720,92,0,100.000000
14,51720,92,0,100.000000
15,51720,92,0,100.000000
16,51720,92,0,100.000000
17,51720,92,0,100.000000
18,51720,92,0,100.000000
19,51720,92,0,100.000000
0,51721,16,0,100.000000
1,51721,16,0,100.000000
2,51721,16,0,100.000000
3,51721,16,0,100.000000
4,51721,16,0,100.000000
5,51721,16,0,100.000000
6,51721,16,0,100.000000
7,51721,16,0,100.000000
8,51721,16,0,100.000000
9,51721,16,0,100.000000
10,51721,16,0,100.000000
11,51721,16,0,100.000000
12,51721,16,0,100.000000
13,51721,16,0,100.000000
14,51721,16,0,100.000000
15,51721,16,0,100.000000
16,51721,16,0,100.000000
17,51721,16,0,100.000000
18,51721,16,0,100.000000
19,51721,16,0,100.000000
0,51722,97,0,100.000000
1,51722,97,0,100.000000
2,51722,97,0,100.000000
3,51722,97,0,100.000000
4,51722,97,0,100.000000
5,51722,97,0,100.000000
6,51722,97,0,100.000000
7,51722,97,0,100.000000
8,51722,97,0,100.000000
9,51722,97,0,100.000000
10,51722,97,0,100.000000
11,51722,97,0,100.000000
12,51722,97,0,100.000000
13,51722,97,0,100.000000
14,51722,97,0,100.000000
15,51722,97,0,100.000000
16,51722,97,0,100.000000
17,51722,97,0,100.000000
18,51722,97,0,100.000000
19,51722,97,0,100.000000
0,51723,15,0,100.000000
1,51723,15,0,100.000000
2,51723,15,0,100.000000
3,51723,15,0,100.000000
4,51723,15,0,100.000000
5,51723,15,0,100.000000
6,51723,15,0,100.000000
7,51723,15,0,100.000000
8,51723,15,0,100.000000
9,51723,15,0,100.000000
10,51723,15,0,100.000000
11,51723,15,0,100.000000
12,51723,15,0,100.000000
13,51723,15,0,100.000000
14,51723,15,0,100.000000
15,51723,15,0,100.000000
16,51723,15,0,100.000000
17,51723,15,0,100.000000
18,51723,15,0,100.000000
19,51723,15,0,100.000000
0,51724,112,0,100.000000
1,51724,112,0,100.000000
2,51724,112,0,100.000000
3,51724,112,0,100.000000
4,51724,112,0,100.000000
5,51724,112,0,100.000000
6,51724,112,0,100.000000
7,51724,112,0,100.000000
8,51724,112,0,100.000000
9,51724,112,0,100.000000
10,51724,112,0,100.000000
11,51724,112,0,100.000000
12,51724,112,0,100.000000
13,51724,112,0,100.000000
14,51724,112,0,100.000000
15,51724,112,0,100.000000
16,51724,112,0,100.000000
17,51724,112,0,100.000000
18,51724,112,0,100.000000
19,51724,112,0,100.000000
0,51725,113,0,100.000000
1,51725,113,0,100.000000
2,51725,113,0,100.000000
3,51725,113,0,100.000000
4,51725,113,0,100.000000
5,51725,113,0,100.000000
6,51725,113,0,100.000000
7,51725,113,0,100.000000
8,51725,113,0,100.000000
9,51725,113,0,100.000000
10,51725,113,0,100.000000
11,51725,113,0,100.000000
12,51725,113,0,100.000000
13,51725,113,0,100.000000
14,51725,113,0,100.000000
15,51725,113,0,100.000000
16,51725,113,0,100.000000
17,51725,113,0,100.000000
18,51725,113,0,100.000000
19,51725,113,0,100.000000
0,51726,39,0,100.000000
1,51726,39,0,100.000000
2,51726,39,0,100.000000
3,51726,39,0,100.000000
4,51726,39,0,100.000000
5,51726,39,0,100.000000
6,51726,39,0,100.000000
7,51726,39,0,100.000000
8,51726,39,0,100.000000
9,51726,39,0,100.000000
10,51726,39,0,100.000000
11,51726,39,0,100.000000
12,51726,39,0,100.000000
13,51726,39,0,100.000000
14,51726,39,0,100.000000
15,51726,39,0,100.000000
16,51726,39,0,100.000000
17,51726,39,0,100.000000
18,51726,39,0,100.000000
19,51726,39,0,100.000000
0,51727,98,0,100.000000
1,51727,98,0,100.000000
2,51727,98,0,100.000000
3,51727,98,0,100.000000
4,51727,98,0,100.000000
5,51727,98,0,100.000000
6,51727,98,0,100.000000
7,51727,98,0,100.000000
8,51727,98,0,100.000000
9,51727,98,0,100.000000
10,51727,98,0,100.000000
11,51727,98,0,100.000000
12,51727,98,0,100.000000
13,51727,98,0,100.000000
14,51727,98,0,100.000000
15,51727,98,0,100.000000
16,51727,98,0,100.000000
17,51727,98,0,100.000000
18,51727,98,0,100.000000
19,51727,98,0,100.000000
0,51728,103,0,100.000000
1,51728,103,0,100.000000
2,51728,103,0,100.000000
3,51728,103,0,100.000000
4,51728,103,0,100.000000
5,51728,103,0,100.000000
6,51728,103,0,100.000000
7,51728,103,0,100.000000
8,51728,103,0,100.000000
9,51728,103,0,100.000000
10,51728,103,0,100.000000
11,51728,103,0,100.000000
12,51728,103,0,100.000000
13,51728,103,0,100.000000
14,51728,103,0,100.000000
15,51728,103,0,100.000000
16,51728,103,0,100.000000
17,51728,103,0,100.000000
18,51728,103,0,100.000000
19,51728,103,0,100.000000
0,51729,26,0,100.000000
1,51729,26,0,100.000000
2,51729,26,0,100.000000
3,51729,26,0,100.000000
4,51729,26,0,100.000000
5,51729,26,0,100.000000
6,51729,26,0,100.000000
7,51729,26,0,100.000000
8,51729,26,0,100.000000
9,51729,26,0,100.000000
10,51729,26,0,100.000000
11,51729,26,0,100.000000
12,51729,26,0,100.000000
13,51729,26,0,100.000000
14,51729,26,0,100.000000
