interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,51680,37,0,100.000000
1,51680,37,0,100.000000
2,51680,37,0,100.000000
3,51680,37,0,100.000000
4,51680,37,0,100.000000
5,51680,37,0,100.000000
6,51680,37,0,100.000000
7,51680,37,0,100.000000
8,51680,37,0,100.000000
9,51680,37,0,100.000000
10,51680,37,0,100.000000
11,51680,37,0,100.000000
12,51680,37,0,100.000000
13,51680,37,0,100.000000
14,51680,37,0,100.000000
15,51680,37,0,100.000000
16,51680,37,0,100.000000
17,51680,37,0,100.000000
18,51680,37,0,100.000000
19,51680,37,0,100.000000
0,51681,75,0,100.000000
1,51681,75,0,100.000000
2,51681,75,0,100.000000
3,51681,75,0,100.000000
4,51681,75,0,100.000000
5,51681,75,0,100.000000
6,51681,75,0,100.000000
7,51681,75,0,100.000000
8,51681,75,0,100.000000
9,51681,75,0,100.000000
10,51681,75,0,100.000000
11,51681,75,0,100.000000
12,51681,75,0,100.000000
13,51681,75,0,100.000000
14,51681,75,0,100.000000
15,51681,75,0,100.000000
16,51681,75,0,100.000000
17,51681,75,0,100.000000
18,51681,75,0,100.000000
19,51681,75,0,100.000000
0,51682,110,0,100.000000
1,51682,110,0,100.000000
2,51682,110,0,100.000000
3,51682,110,0,100.000000
4,51682,110,0,100.000000
5,51682,110,0,100.000000
6,51682,110,0,100.000000
7,51682,110,0,100.000000
8,51682,110,0,100.000000
9,51682,110,0,100.000000
10,51682,110,0,100.000000
11,51682,110,0,100.000000
12,51682,110,0,100.000000
13,51682,110,0,100.000000
14,51682,110,0,100.000000
15,51682,110,0,100.000000
16,51682,110,0,100.000000
17,51682,110,0,100.000000
18,51682,110,0,100.000000
19,51682,110,0,100.000000
0,51683,21,0,100.000000
1,51683,21,0,100.000000
2,51683,21,0,100.000000
3,51683,21,0,100.000000
4,51683,21,0,100.000000
5,51683,21,0,100.000000
6,51683,21,0,100.000000
7,51683,21,0,100.000000
8,51683,21,0,100.000000
9,51683,21,0,100.000000
10,51683,21,0,100.000000
11,51683,21,0,100.000000
12,51683,21,0,100.000000
13,51683,21,0,100.000000
14,51683,21,0,100.000000
15,51683,21,0,100.000000
16,51683,21,0,100.000000
17,51683,21,0,100.000000
18,51683,21,0,100.000000
19,51683,21,0,100.000000
0,51684,49,0,100.000000
1,51684,49,0,100.000000
2,51684,49,0,100.000000
3,51684,49,0,100.000000
