interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,50880,20,0,100.000000
1,50880,20,0,100.000000
2,50880,20,0,100.000000
3,50880,20,0,100.000000
4,50880,20,0,100.000000
5,50880,20,0,100.000000
6,50880,20,0,100.000000
7,50880,20,0,100.000000
8,50880,20,0,100.000000
9,50880,20,0,100.000000
10,50880,20,0,100.000000
11,50880,20,0,100.000000
12,50880,20,0,100.000000
13,50880,20,0,100.000000
14,50880,20,0,100.000000
15,50880,20,0,100.000000
16,50880,20,0,100.000000
17,50880,20,0,100.000000
18,50880,20,0,100.000000
19,50880,20,0,100.000000
0,50881,72,0,100.000000
1,50881,72,0,100.000000
2,50881,72,0,100.000000
3,50881,72,0,100.000000
4,50881,72,0,100.000000
5,50881,72,0,100.000000
6,50881,72,0,100.000000
7,50881,72,0,100.000000
8,50881,72,0,100.000000
9,50881,72,0,100.000000
10,50881,72,0,100.000000
11,50881,72,0,100.000000
12,50881,72,0,100.000000
13,50881,72,0,100.000000
14,50881,72,0,100.000000
15,50881,72,0,100.000000
16,50881,72,0,100.000000
17,50881,72,0,100.000000
18,50881,72,0,100.000000
19,50881,72,0,100.000000
0,50882,94,0,100.000000
1,50882,94,0,100.000000
2,50882,94,0,100.000000
3,50882,94,0,100.000000
4,50882,94,0,100.000000
5,50882,94,0,100.000000
6,50882,94,0,100.000000
7,50882,94,0,100.000000
8,50882,94,0,100.000000
9,50882,94,0,100.000000
10,50882,94,0,100.000000
11,50882,94,0,100.000000
12,50882,94,0,100.000000
13,50882,94,0,100.000000
14,50882,94,0,100.000000
15,50882,94,0,100.000000
16,50882,94,0,100.000000
17,50882,94,0,100.000000
18,50882,94,0,100.000000
19,50882,94,0,100.000000
0,50883,54,0,100.000000
1,50883,54,0,100.000000
2,50883,54,0,100.000000
3,50883,54,0,100.000000
4,50883,54,0,100.000000
5,50883,54,0,100.000000
6,50883,54,0,100.000000
7,50883,54,0,100.000000
8,50883,54,0,100.000000
9,50883,54,0,100.000000
10,50883,54,0,100.000000
11,50883,54,0,100.000000
12,50883,54,0,100.000000
13,50883,54,0,100.000000
14,50883,54,0,100.000000
15,50883,54,0,100.000000
16,50883,54,0,100.000000
17,50883,54,0,100.000000
18,50883,54,0,100.000000
19,50883,54,0,100.000000
0,50884,34,0,100.000000
1,50884,34,0,100.000000
2,50884,34,0,100.000000
3,50884,34,0,100.000000
4,50884,34,0,100.000000
5,50884,34,0,100.000000
6,50884,34,0,100.000000
7,50884,34,0,100.000000
8,50884,34,0,100.000000
9,50884,34,0,100.000000
10,50884,34,0,100.000000
11,50884,34,0,100.000000
12,50884,34,0,100.000000
13,50884,34,0,100.000000
14,50884,34,0,100.000000
15,50884,34,0,100.000000
16,50884,34,0,100.000000
17,50884,34,0,100.000000
18,50884,34,0,100.000000
19,50884,34,0,100.000000
0,50885,77,0,100.000000
1,50885,77,0,100.000000
2,50885,77,0,100.000000
3,50885,77,0,100.000000
4,50885,77,0,100.000000
5,50885,77,0,100.000000
6,50885,77,0,100.000000
7,50885,77,0,100.000000
8,50885,77,0,100.000000
9,50885,77,0,100.000000
10,50885,77,0,100.000000
11,50885,77,0,100.000000
12,50885,77,0,100.000000
13,50885,77,0,100.000000
14,50885,77,0,100.000000
15,50885,77,0,100.000000
16,50885,77,0,100.000000
17,50885,77,0,100.000000
18,50885,77,0,100.000000
19,50885,77,0,100.000000
0,50886,123,0,100.000000
1,50886,123,0,100.000000
2,50886,123,0,100.000000
3,50886,123,0,100.000000
4,50886,123,0,100.000000
5,50886,123,0,100.000000
6,50886,123,0,100.000000
7,50886,123,0,100.000000
8,50886,123,0,100.000000
9,50886,123,0,100.000000
10,50886,123,0,100.000000
11,50886,123,0,100.000000
12,50886,123,0,100.000000
13,50886,123,0,100.000000
14,50886,123,0,100.000000
15,50886,123,0,100.000000
16,50886,123,0,100.000000
17,50886,123,0,100.000000
18,50886,123,0,100.000000
19,50886,123,0,100.000000
0,50887,75,0,100.000000
1,50887,75,0,100.000000
2,50887,75,0,100.000000
3,50887,75,0,100.000000
4,50887,75,0,100.000000
5,50887,75,0,100.000000
6,50887,75,0,100.000000
7,50887,75,0,100.000000
8,50887,75,0,100.000000
9,50887,75,0,100.000000
10,50887,75,0,100.000000
11,50887,75,0,100.000000
12,50887,75,0,100.000000
13,50887,75,0,100.000000
14,50887,75,0,100.000000
15,50887,75,0,100.000000
16,50887,75,0,100.000000
17,50887,75,0,100.000000
18,50887,75,0,100.000000
19,50887,75,0,100.000000
