interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,51780,95,0,100.000000
1,51780,95,0,100.000000
2,51780,95,0,100.000000
3,51780,95,0,100.000000
4,51780,95,0,100.000000
5,51780,95,0,100.000000
6,51780,95,0,100.000000
7,51780,95,0,100.000000
8,51780,95,0,100.000000
9,51780,95,0,100.000000
10,51780,95,0,100.000000
11,51780,95,0,100.000000
12,51780,95,0,100.000000
13,51780,95,0,100.000000
14,51780,95,0,100.000000
15,51780,95,0,100.000000
16,51780,95,0,100.000000
17,51780,95,0,100.000000
18,51780,95,0,100.000000
19,51780,95,0,100.000000
0,51781,118,0,100.000000
1,51781,118,0,100.000000
2,51781,118,0,100.000000
3,51781,118,0,100.000000
4,51781,118,0,100.000000
5,51781,118,0,100.000000
6,51781,118,0,100.000000
7,51781,118,0,100.000000
8,51781,118,0,100.000000
9,51781,118,0,100.000000
10,51781,118,0,100.000000
11,51781,118,0,100.000000
12,51781,118,0,100.000000
13,51781,118,0,100.000000
14,51781,118,0,100.000000
15,51781,118,0,100.000000
16,51781,118,0,100.000000
17,51781,118,0,100.000000
18,51781,118,0,100.000000
19,51781,118,0,100.000000
0,51782,112,0,100.000000
1,51782,112,0,100.000000
2,51782,112,0,100.000000
3,51782,112,0,100.000000
4,51782,112,0,100.000000
5,51782,112,0,100.000000
6,51782,112,0,100.000000
7,51782,112,0,100.000000
8,51782,112,0,100.000000
9,51782,112,0,100.000000
10,51782,112,0,100.000000
11,51782,112,0,100.000000
12,51782,112,0,100.000000
13,51782,112,0,100.000000
14,51782,112,0,100.000000
15,51782,112,0,100.000000
16,51782,112,0,100.000000
17,51782,112,0,100.000000
18,51782,112,0,100.000000
19,51782,112,0,100.000000
0,51783,108,0,100.000000
1,51783,108,0,100.000000
2,51783,108,0,100.000000
3,51783,108,0,100.000000
4,51783,108,0,100.000000
5,51783,108,0,100.000000
6,51783,108,0,100.000000
7,51783,108,0,100.000000
8,51783,108,0,100.000000
9,51783,108,0,100.000000
10,51783,108,0,100.000000
11,51783,108,0,100.000000
12,51783,108,0,100.000000
13,51783,108,0,100.000000
14,51783,108,0,100.000000
15,51783,108,0,100.000000
16,51783,108,0,100.000000
17,51783,108,0,100.000000
18,51783,108,0,100.000000
19,51783,108,0,100.000000
0,51784,35,0,100.000000
1,51784,35,0,100.000000
2,51784,35,0,100.000000
3,51784,35,0,100.000000
4,51784,35,0,100.000000
5,51784,35,0,100.000000
6,51784,35,0,100.000000
7,51784,35,0,100.000000
8,51784,35,0,100.000000
9,51784,35,0,100.000000
10,51784,35,0,100.000000
11,51784,35,0,100.000000
12,51784,35,0,100.000000
13,51784,35,0,100.000000
14,51784,35,0,100.000000
15,51784,35,0,100.000000
16,51784,35,0,100.000000
17,51784,35,0,100.000000
18,51784,35,0,100.000000
19,51784,35,0,100.000000
0,51785,63,0,100.000000
1,51785,63,0,100.000000
2,51785,63,0,100.000000
3,51785,63,0,100.000000
4,51785,63,0,100.000000
5,51785,63,0,100.000000
6,51785,63,0,100.000000
7,51785,63,0,100.000000
8,51785,63,0,100.000000
9,51785,63,0,100.000000
10,51785,63,0,100.000000
11,51785,63,0,100.000000
12,51785,63,0,100.000000
13,51785,63,0,100.000000
14,51785,63,0,100.000000
15,51785,63,0,100.000000
16,51785,63,0,100.000000
17,51785,63,0,100.000000
18,51785,63,0,100.000000
19,51785,63,0,100.000000
0,51786,10,0,100.000000
1,51786,10,0,100.000000
2,51786,10,0,100.000000
