interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,50840,80,0,100.000000
1,50840,80,0,100.000000
2,50840,80,0,100.000000
3,50840,80,0,100.000000
4,50840,80,0,100.000000
5,50840,80,0,100.000000
6,50840,80,0,100.000000
7,50840,80,0,100.000000
8,50840,80,0,100.000000
9,50840,80,0,100.000000
10,50840,80,0,100.000000
11,50840,80,0,100.000000
12,50840,80,0,100.000000
13,50840,80,0,100.000000
14,50840,80,0,100.000000
15,50840,80,0,100.000000
16,50840,80,0,100.000000
17,50840,80,0,100.000000
18,50840,80,0,100.000000
19,50840,80,0,100.000000
0,50841,35,0,100.000000
1,50841,35,0,100.000000
2,50841,35,0,100.000000
3,50841,35,0,100.000000
4,50841,35,0,100.000000
5,50841,35,0,100.000000
6,50841,35,0,100.000000
7,50841,35,0,100.000000
8,50841,35,0,100.000000
9,50841,35,0,100.000000
10,50841,35,0,100.000000
11,50841,35,0,100.000000
12,50841,35,0,100.000000
13,50841,35,0,100.000000
14,50841,35,0,100.000000
15,50841,35,0,100.000000
16,50841,35,0,100.000000
17,50841,35,0,100.000000
18,50841,35,0,100.000000
19,50841,35,0,100.000000
0,50842,115,0,100.000000
1,50842,115,0,100.000000
2,50842,115,0,100.000000
3,50842,115,0,100.000000
4,50842,115,0,100.000000
5,50842,115,0,100.000000
6,50842,115,0,100.000000
7,50842,115,0,100.000000
8,50842,115,0,100.000000
9,50842,115,0,100.000000
10,50842,115,0,100.000000
11,50842,115,0,100.000000
12,50842,115,0,100.000000
13,50842,115,0,100.000000
14,50842,115,0,100.000000
15,50842,115,0,100.000000
16,50842,115,0,100.000000
17,50842,115,0,100.000000
18,50842,115,0,100.000000
19,50842,115,0,100.000000
0,50843,34,0,100.000000
1,50843,34,0,100.000000
2,50843,34,0,100.000000
3,50843,34,0,100.000000
4,50843,34,0,100.000000
5,50843,34,0,100.000000
6,50843,34,0,100.000000
7,50843,34,0,100.000000
8,50843,34,0,100.000000
9,50843,34,0,100.000000
10,50843,34,0,100.000000
11,50843,34,0,100.000000
12,50843,34,0,100.000000
13,50843,34,0,100.000000
14,50843,34,0,100.000000
15,50843,34,0,100.000000
16,50843,34,0,100.000000
17,50843,34,0,100.000000
18,50843,34,0,100.000000
19,50843,34,0,100.000000
0,50844,99,0,100.000000
1,50844,99,0,100.000000
2,50844,99,0,100.000000
3,50844,99,0,100.000000
4,50844,99,0,100.000000
5,50844,99,0,100.000000
6,50844,99,0,100.000000
7,50844,99,0,100.000000
8,50844,99,0,100.000000
9,50844,99,0,100.000000
10,50844,99,0,100.000000
11,50844,99,0,100.000000
12,50844,99,0,100.000000
13,50844,99,0,100.000000
14,50844,99,0,100.000000
15,50844,99,0,100.000000
16,50844,99,0,100.000000
17,50844,99,0,100.000000
18,50844,99,0,100.000000
19,50844,99,0,100.000000
0,50845,15,0,100.000000
1,50845,15,0,100.000000
2,50845,15,0,100.000000
3,50845,15,0,100.000000
4,50845,15,0,100.000000
5,50845,15,0,100.000000
6,50845,15,0,100.000000
7,50845,15,0,100.000000
8,50845,15,0,100.000000
9,50845,15,0,100.000000
10,50845,15,0,100.000000
11,50845,15,0,100.000000
12,50845,15,0,100.000000
13,50845,15,0,100.000000
14,50845,15,0,100.000000
15,50845,15,0,100.000000
16,50845,15,0,100.000000
17,50845,15,0,100.000000
18,50845,15,0,100.000000
19,50845,15,0,100.000000
0,50846,48,0,100.000000
1,50846,48,0,100.000000
2,50846,48,0,100.000000
3,50846,48,0,100.000000
4,50846,48,0,100.000000
5,50846,48,0,100.000000
6,50846,48,0,100.000000
7,50846,48,0,100.000000
8,50846,48,0,100.000000
9,50846,48,0,100.000000
10,50846,48,0,100.000000
11,50846,48,0,100.000000
12,50846,48,0,100.000000
13,50846,48,0,100.000000
14,50846,48,0,100.000000
15,50846,48,0,100.000000
16,50846,48,0,100.000000
17,50846,48,0,100.000000
18,50846,48,0,100.000000
19,50846,48,0,100.000000
0,50847,47,0,100.000000
1,50847,47,0,100.000000
2,50847,47,0,100.000000
3,50847,47,0,100.000000
4,50847,47,0,100.000000
5,50847,47,0,100.000000
6,50847,47,0,100.000000
7,50847,47,0,100.000000
8,50847,47,0,100.000000
9,50847,47,0,100.000000
10,50847,47,0,100.000000
11,50847,47,0,100.000000
12,50847,47,0,100.000000
13,50847,47,0,100.000000
14,50847,47,0,100.000000
15,50847,47,0,100.000000
16,50847,47,0,100.000000
17,50847,47,0,100.000000
18,50847,47,0,100.000000
19,50847,47,0,100.000000
