interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,50820,57,0,100.000000
1,50820,57,0,100.000000
2,50820,57,0,100.000000
3,50820,57,0,100.000000
4,50820,57,0,100.000000
5,50820,57,0,100.000000
6,50820,57,0,100.000000
7,50820,57,0,100.000000
8,50820,57,0,100.000000
9,50820,57,0,100.000000
10,50820,57,0,100.000000
11,50820,57,0,100.000000
12,50820,57,0,100.000000
13,50820,57,0,100.000000
14,50820,57,0,100.000000
15,50820,57,0,100.000000
16,50820,57,0,100.000000
17,50820,57,0,100.000000
18,50820,57,0,100.000000
19,50820,57,0,100.000000
0,50821,91,0,100.000000
1,50821,91,0,100.000000
2,50821,91,0,100.000000
3,50821,91,0,100.000000
4,50821,91,0,100.000000
5,50821,91,0,100.000000
6,50821,91,0,100.000000
7,50821,91,0,100.000000
8,50821,91,0,100.000000
9,50821,91,0,100.000000
10,50821,91,0,100.000000
11,50821,91,0,100.000000
12,50821,91,0,100.000000
13,50821,91,0,100.000000
14,50821,91,0,100.000000
15,50821,91,0,100.000000
16,50821,91,0,100.000000
17,50821,91,0,100.000000
18,50821,91,0,100.000000
19,50821,91,0,100.000000
0,50822,6,0,100.000000
1,50822,6,0,100.000000
2,50822,6,0,100.000000
3,50822,6,0,100.000000
4,50822,6,0,100.000000
5,50822,6,0,100.000000
6,50822,6,0,100.000000
7,50822,6,0,100.000000
8,50822,6,0,100.000000
9,50822,6,0,100.000000
10,50822,6,0,100.000000
11,50822,6,0,100.000000
12,50822,6,0,100.000000
13,50822,6,0,100.000000
14,50822,6,0,100.000000
15,50822,6,0,100.000000
16,50822,6,0,100.000000
17,50822,6,0,100.000000
18,50822,6,0,100.000000
19,50822,6,0,100.000000
0,50823,9,0,100.000000
1,50823,9,0,100.000000
2,50823,9,0,100.000000
3,50823,9,0,100.000000
4,50823,9,0,100.000000
5,50823,9,0,100.000000
6,50823,9,0,100.000000
7,50823,9,0,100.000000
8,50823,9,0,100.000000
9,50823,9,0,100.000000
10,50823,9,0,100.000000
11,50823,9,0,100.000000
12,50823,9,0,100.000000
13,50823,9,0,100.000000
14,50823,9,0,100.000000
15,50823,9,0,100.000000
16,50823,9,0,100.000000
17,50823,9,0,100.000000
18,50823,9,0,100.000000
19,50823,9,0,100.000000
0,50824,42,0,100.000000
1,50824,42,0,100.000000
2,50824,42,0,100.000000
3,50824,42,0,100.000000
4,50824,42,0,100.000000
5,50824,42,0,100.000000
6,50824,42,0,100.000000
7,50824,42,0,100.000000
8,50824,42,0,100.000000
9,50824,42,0,100.000000
10,50824,42,0,100.000000
11,50824,42,0,100.000000
12,50824,42,0,100.000000
13,50824,42,0,100.000000
14,50824,42,0,100.000000
15,50824,42,0,100.000000
16,50824,42,0,100.000000
17,50824,42,0,100.000000
18,50824,42,0,100.000000
19,50824,42,0,100.000000
0,50825,77,0,100.000000
1,50825,77,0,100.000000
2,50825,77,0,100.000000
3,50825,77,0,100.000000
4,50825,77,0,100.000000
5,50825,77,0,100.000000
6,50825,77,0,100.000000
7,50825,77,0,100.000000
8,50825,77,0,100.000000
9,50825,77,0,100.000000
10,50825,77,0,100.000000
11,50825,77,0,100.000000
12,50825,77,0,100.000000
13,50825,77,0,100.000000
14,50825,77,0,100.000000
15,50825,77,0,100.000000
16,50825,77,0,100.000000
17,50825,77,0,100.000000
18,50825,77,0,100.000000
19,50825,77,0,100.000000
0,50826,60,0,100.000000
1,50826,60,0,100.000000
2,50826,60,0,100.000000
3,50826,60,0,100.000000
4,50826,60,0,100.000000
5,50826,60,0,100.000000
6,50826,60,0,100.000000
7,50826,60,0,100.000000
8,50826,60,0,100.000000
9,50826,60,0,100.000000
10,50826,60,0,100.000000
11,50826,60,0,100.000000
12,50826,60,0,100.000000
13,50826,60,0,100.000000
14,50826,60,0,100.000000
15,50826,60,0,100.000000
16,50826,60,0,100.000000
17,50826,60,0,100.000000
18,50826,60,0,100.000000
19,50826,60,0,100.000000
0,50827,25,0,100.000000
1,50827,25,0,100.000000
2,50827,25,0,100.000000
3,50827,25,0,100.000000
4,50827,25,0,100.000000
5,50827,25,0,100.000000
6,50827,25,0,100.000000
7,50827,25,0,100.000000
8,50827,25,0,100.000000
9,50827,25,0,100.000000
10,50827,25,0,100.000000
11,50827,25,0,100.000000
12,50827,25,0,100.000000
13,50827,25,0,100.000000
14,50827,25,0,100.000000
15,50827,25,0,100.000000
16,50827,25,0,100.000000
17,50827,25,0,100.000000
18,50827,25,0,100.000000
19,50827,25,0,100.000000
