interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,14,S45.0,7,0,100
0,trace_offer,62,S62.0,31,0,100
0,trace_offer,51,S16.1,25,0,100
0,trace_offer,124,S56.0,62,0,100
0,send,62,S62.0,31,0,100
0,send,124,S56.0,62,0,100
0,send,14,S45.0,7,0,100
0,send,51,S16.1,25,0,100
1,trace_offer,62,S62.0,31,0,100
1,trace_offer,51,S16.1,25,0,100
1,trace_offer,124,S56.0,62,0,100
1,trace_offer,14,S45.0,7,0,100
1,send,124,S56.0,62,0,100
1,send,51,S16.1,25,0,100
1,send,14,S45.0,7,0,100
1,send,62,S62.0,31,0,100
2,trace_offer,62,S62.0,31,0,100
2,trace_offer,14,S45.0,7,0,100
2,trace_offer,51,S16.1,25,0,100
2,trace_offer,124,S56.0,62,0,100
2,send,124,S56.0,62,0,100
2,send,51,S16.1,25,0,100
2,send,14,S45.0,7,0,100
2,send,62,S62.0,31,0,100
3,trace_offer,62,S62.0,31,0,100
3,trace_offer,14,S45.0,7,0,100
3,trace_offer,51,S16.1,25,0,100
3,trace_offer,124,S56.0,62,0,100
3,send,51,S16.1,25,0,100
3,send,124,S56.0,62,0,100
3,send,14,S45.0,7,0,100
3,send,62,S62.0,31,0,100
4,trace_offer,62,S62.0,31,0,100
4,trace_offer,124,S56.0,62,0,100
4,trace_offer,51,S16.1,25,0,100
4,trace_offer,14,S45.0,7,0,100
4,receive,0,S00.0,0,62,100
4,send,62,S62.0,31,0,100
4,send,51,S16.1,25,0,100
4,send,124,S56.0,62,0,100
4,send,14,S45.0,7,0,100
5,trace_offer,51,S16.1,25,0,100
5,trace_offer,14,S45.0,7,0,100
5,trace_offer,124,S56.0,62,0,100
5,trace_offer,62,S62.0,31,0,100
5,receive,0,S00.0,0,51,100
5,receive,0,S00.0,0,62,100
5,send,51,S16.1,25,0,100
5,send,14,S45.0,7,0,100
5,send,124,S56.0,62,0,100
5,send,62,S62.0,31,0,100
6,trace_offer,62,S62.0,31,0,100
6,trace_offer,14,S45.0,7,0,100
6,trace_offer,51,S16.1,25,0,100
6,trace_offer,124,S56.0,62,0,100
6,receive,0,S00.0,0,124,100
6,receive,0,S00.0,0,51,100
6,receive,0,S00.0,0,62,100
6,send,51,S16.1,25,0,100
6,send,62,S62.0,31,0,100
6,send,14,S45.0,7,0,100
6,send,124,S56.0,62,0,100
7,trace_offer,51,S16.1,25,0,100
7,trace_offer,62,S62.0,31,0,100
7,trace_offer,124,S56.0,62,0,100
7,trace_offer,14,S45.0,7,0,100
7,receive,0,S00.0,0,14,100
7,receive,0,S00.0,0,62,100
7,receive,0,S00.0,0,124,100
7,receive,0,S00.0,0,51,100
7,send,124,S56.0,62,0,100
7,send,62,S62.0,31,0,100
7,send,51,S16.1,25,0,100
7,send,14,S45.0,7,0,100
8,trace_offer,51,S16.1,25,0,100
8,trace_offer,124,S56.0,62,0,100
8,trace_offer,14,S45.0,7,0,100
8,trace_offer,62,S62.0,31,0,100
8,receive,0,S00.0,0,62,100
8,receive,0,S00.0,0,14,100
8,receive,0,S00.0,0,51,100
8,receive,0,S00.0,0,124,100
8,send,14,S45.0,7,0,100
8,send,62,S62.0,31,0,100
8,send,51,S16.1,25,0,100
8,send,124,S56.0,62,0,100
9,trace_offer,14,S45.0,7,0,100
9,trace_offer,124,S56.0,62,0,100
9,trace_offer,51,S16.1,25,0,100
