interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,50860,73,0,100.000000
1,50860,73,0,100.000000
2,50860,73,0,100.000000
3,50860,73,0,100.000000
4,50860,73,0,100.000000
5,50860,73,0,100.000000
6,50860,73,0,100.000000
7,50860,73,0,100.000000
8,50860,73,0,100.000000
9,50860,73,0,100.000000
10,50860,73,0,100.000000
11,50860,73,0,100.000000
12,50860,73,0,100.000000
13,50860,73,0,100.000000
14,50860,73,0,100.000000
15,50860,73,0,100.000000
16,50860,73,0,100.000000
17,50860,73,0,100.000000
18,50860,73,0,100.000000
19,50860,73,0,100.000000
0,50861,93,0,100.000000
1,50861,93,0,100.000000
2,50861,93,0,100.000000
3,50861,93,0,100.000000
4,50861,93,0,100.000000
5,50861,93,0,100.000000
6,50861,93,0,100.000000
7,50861,93,0,100.000000
8,50861,93,0,100.000000
9,50861,93,0,100.000000
10,50861,93,0,100.000000
11,50861,93,0,100.000000
12,50861,93,0,100.000000
13,50861,93,0,100.000000
14,50861,93,0,100.000000
15,50861,93,0,100.000000
16,50861,93,0,100.000000
17,50861,93,0,100.000000
18,50861,93,0,100.000000
19,50861,93,0,100.000000
0,50862,52,0,100.000000
1,50862,52,0,100.000000
2,50862,52,0,100.000000
3,50862,52,0,100.000000
4,50862,52,0,100.000000
5,50862,52,0,100.000000
6,50862,52,0,100.000000
7,50862,52,0,100.000000
8,50862,52,0,100.000000
9,50862,52,0,100.000000
10,50862,52,0,100.000000
11,50862,52,0,100.000000
12,50862,52,0,100.000000
13,50862,52,0,100.000000
14,50862,52,0,100.000000
15,50862,52,0,100.000000
16,50862,52,0,100.000000
17,50862,52,0,100.000000
18,50862,52,0,100.000000
19,50862,52,0,100.000000
0,50863,72,0,100.000000
1,50863,72,0,100.000000
2,50863,72,0,100.000000
3,50863,72,0,100.000000
4,50863,72,0,100.000000
5,50863,72,0,100.000000
6,50863,72,0,100.000000
7,50863,72,0,100.000000
8,50863,72,0,100.000000
9,50863,72,0,100.000000
10,50863,72,0,100.000000
11,50863,72,0,100.000000
12,50863,72,0,100.000000
13,50863,72,0,100.000000
14,50863,72,0,100.000000
15,50863,72,0,100.000000
16,50863,72,0,100.000000
17,50863,72,0,100.000000
18,50863,72,0,100.000000
19,50863,72,0,100.000000
0,50864,77,0,100.000000
1,50864,77,0,100.000000
2,50864,77,0,100.000000
3,50864,77,0,100.000000
4,50864,77,0,100.000000
5,50864,77,0,100.000000
6,50864,77,0,100.000000
7,50864,77,0,100.000000
8,50864,77,0,100.000000
9,50864,77,0,100.000000
10,50864,77,0,100.000000
11,50864,77,0,100.000000
12,50864,77,0,100.000000
13,50864,77,0,100.000000
14,50864,77,0,100.000000
15,50864,77,0,100.000000
16,50864,77,0,100.000000
17,50864,77,0,100.000000
18,50864,77,0,100.000000
19,50864,77,0,100.000000
0,50865,109,0,100.000000
1,50865,109,0,100.000000
2,50865,109,0,100.000000
3,50865,109,0,100.000000
4,50865,109,0,100.000000
5,50865,109,0,100.000000
6,50865,109,0,100.000000
7,50865,109,0,100.000000
8,50865,109,0,100.000000
9,50865,109,0,100.000000
10,50865,109,0,100.000000
11,50865,109,0,100.000000
12,50865,109,0,100.000000
13,50865,109,0,100.000000
14,50865,109,0,100.000000
15,50865,109,0,100.000000
16,50865,109,0,100.000000
17,50865,109,0,100.000000
18,50865,109,0,100.000000
19,50865,109,0,100.000000
0,50866,91,0,100.000000
1,50866,91,0,100.000000
2,50866,91,0,100.000000
3,50866,91,0,100.000000
4,50866,91,0,100.000000
5,50866,91,0,100.000000
6,50866,91,0,100.000000
7,50866,91,0,100.000000
8,50866,91,0,100.000000
9,50866,91,0,100.000000
10,50866,91,0,100.000000
11,50866,91,0,100.000000
12,50866,91,0,100.000000
13,50866,91,0,100.000000
14,50866,91,0,100.000000
15,50866,91,0,100.000000
16,50866,91,0,100.000000
17,50866,91,0,100.000000
18,50866,91,0,100.000000
19,50866,91,0,100.000000
0,50867,112,0,100.000000
1,50867,112,0,100.000000
2,50867,112,0,100.000000
3,50867,112,0,100.000000
4,50867,112,0,100.000000
5,50867,112,0,100.000000
6,50867,112,0,100.000000
7,50867,112,0,100.000000
8,50867,112,0,100.000000
9,50867,112,0,100.000000
10,50867,112,0,100.000000
11,50867,112,0,100.000000
12,50867,112,0,100.000000
13,50867,112,0,100.000000
14,50867,112,0,100.000000
15,50867,112,0,100.000000
16,50867,112,0,100.000000
17,50867,112,0,100.000000
18,50867,112,0,100.000000
19,50867,112,0,100.000000
