interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,1,0,32,500.000000000
0,2,1,33,500.000000000
0,3,2,34,500.000000000
0,4,3,35,500.000000000
0,5,4,36,500.000000000
0,6,5,37,500.000000000
0,7,6,38,500.000000000
0,8,7,39,500.000000000
0,9,8,40,500.000000000
0,10,9,41,500.000000000
0,11,10,42,500.000000000
0,12,11,43,500.000000000
0,13,12,44,500.000000000
0,14,13,45,500.000000000
0,15,14,46,500.000000000
0,16,15,47,500.000000000
0,17,16,48,500.000000000
0,18,17,49,500.000000000
0,19,18,50,500.000000000
0,20,19,51,500.000000000
0,21,20,52,500.000000000
0,22,21,53,500.000000000
0,23,22,54,500.000000000
0,24,23,55,500.000000000
0,25,24,56,500.000000000
0,26,25,57,500.000000000
0,27,26,58,500.000000000
0,28,27,59,500.000000000
0,29,28,60,500.000000000
0,30,29,61,500.000000000
0,31,30,62,500.000000000
0,32,31,63,500.000000000
0,33,32,0,500.000000000
0,34,33,1,500.000000000
0,35,34,2,500.000000000
0,36,35,3,500.000000000
0,37,36,4,500.000000000
0,38,37,5,500.000000000
0,39,38,6,500.000000000
0,40,39,7,500.000000000
0,41,40,8,500.000000000
0,42,41,9,500.000000000
0,43,42,10,500.000000000
0,44,43,11,500.000000000
0,45,44,12,500.000000000
0,46,45,13,500.000000000
0,47,46,14,500.000000000
0,48,47,15,500.000000000
0,49,48,16,500.000000000
0,50,49,17,500.000000000
0,51,50,18,500.000000000
0,52,51,19,500.000000000
0,53,52,20,500.000000000
0,54,53,21,500.000000000
0,55,54,22,500.000000000
0,56,55,23,500.000000000
0,57,56,24,500.000000000
0,58,57,25,500.000000000
0,59,58,26,500.000000000
0,60,59,27,500.000000000
0,61,60,28,500.000000000
0,62,61,29,500.000000000
0,63,62,30,500.000000000
0,64,63,31,500.000000000
