interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,50600,60,0,100.000000
1,50600,60,0,100.000000
2,50600,60,0,100.000000
3,50600,60,0,100.000000
4,50600,60,0,100.000000
5,50600,60,0,100.000000
6,50600,60,0,100.000000
7,50600,60,0,100.000000
8,50600,60,0,100.000000
9,50600,60,0,100.000000
10,50600,60,0,100.000000
11,50600,60,0,100.000000
12,50600,60,0,100.000000
13,50600,60,0,100.000000
14,50600,60,0,100.000000
15,50600,60,0,100.000000
16,50600,60,0,100.000000
17,50600,60,0,100.000000
18,50600,60,0,100.000000
19,50600,60,0,100.000000
0,50601,124,0,100.000000
1,50601,124,0,100.000000
2,50601,124,0,100.000000
3,50601,124,0,100.000000
4,50601,124,0,100.000000
5,50601,124,0,100.000000
6,50601,124,0,100.000000
7,50601,124,0,100.000000
8,50601,124,0,100.000000
9,50601,124,0,100.000000
10,50601,124,0,100.000000
11,50601,124,0,100.000000
12,50601,124,0,100.000000
13,50601,124,0,100.000000
14,50601,124,0,100.000000
15,50601,124,0,100.000000
16,50601,124,0,100.000000
17,50601,124,0,100.000000
18,50601,124,0,100.000000
19,50601,124,0,100.000000
0,50602,69,0,100.000000
1,50602,69,0,100.000000
2,50602,69,0,100.000000
3,50602,69,0,100.000000
4,50602,69,0,100.000000
5,50602,69,0,100.000000
6,50602,69,0,100.000000
7,50602,69,0,100.000000
8,50602,69,0,100.000000
9,50602,69,0,100.000000
10,50602,69,0,100.000000
11,50602,69,0,100.000000
12,50602,69,0,100.000000
13,50602,69,0,100.000000
14,50602,69,0,100.000000
15,50602,69,0,100.000000
16,50602,69,0,100.000000
17,50602,69,0,100.000000
18,50602,69,0,100.000000
19,50602,69,0,100.000000
0,50603,58,0,100.000000
1,50603,58,0,100.000000
2,50603,58,0,100.000000
3,50603,58,0,100.000000
4,50603,58,0,100.000000
5,50603,58,0,100.000000
6,50603,58,0,100.000000
7,50603,58,0,100.000000
8,50603,58,0,100.000000
9,50603,58,0,100.000000
10,50603,58,0,100.000000
11,50603,58,0,100.000000
12,50603,58,0,100.000000
13,50603,58,0,100.000000
14,50603,58,0,100.000000
15,50603,58,0,100.000000
16,50603,58,0,100.000000
17,50603,58,0,100.000000
18,50603,58,0,100.000000
19,50603,58,0,100.000000
