interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,106,S55.0,53,0,100
0,trace_offer,12,S02.0,6,0,100
0,trace_offer,61,S14.1,30,0,100
0,trace_offer,21,S61.1,10,0,100
0,send,106,S55.0,53,0,100
0,send,12,S02.0,6,0,79.7921
0,send,61,S14.1,30,0,100
0,send,21,S61.1,10,0,79.7921
1,trace_offer,106,S55.0,53,0,100
1,trace_offer,61,S14.1,30,0,100
1,trace_offer,12,S02.0,6,0,100
1,trace_offer,21,S61.1,10,0,100
1,send,106,S55.0,53,0,100
1,send,61,S14.1,30,0,100
1,send,12,S02.0,6,0,79.864
1,send,21,S61.1,10,0,79.864
2,trace_offer,106,S55.0,53,0,100
2,trace_offer,12,S02.0,6,0,100
2,trace_offer,61,S14.1,30,0,100
2,trace_offer,21,S61.1,10,0,100
2,send,21,S61.1,10,0,79.864
2,send,106,S55.0,53,0,100
2,send,12,S02.0,6,0,79.864
2,send,61,S14.1,30,0,100
3,trace_offer,106,S55.0,53,0,100
3,trace_offer,61,S14.1,30,0,100
3,trace_offer,12,S02.0,6,0,100
3,trace_offer,21,S61.1,10,0,100
3,send,61,S14.1,30,0,100
3,send,21,S61.1,10,0,79.864
3,send,12,S02.0,6,0,79.864
3,send,106,S55.0,53,0,100
4,trace_offer,21,S61.1,10,0,100
4,trace_offer,61,S14.1,30,0,100
4,trace_offer,106,S55.0,53,0,100
4,trace_offer,12,S02.0,6,0,100
4,receive,0,S00.0,0,21,79.7921
4,receive,0,S00.0,0,12,79.7921
4,send,61,S14.1,30,0,100
4,send,21,S61.1,10,0,79.864
4,send,106,S55.0,53,0,100
4,send,12,S02.0,6,0,79.864
5,trace_offer,61,S14.1,30,0,100
5,trace_offer,12,S02.0,6,0,100
5,trace_offer,21,S61.1,10,0,100
5,trace_offer,106,S55.0,53,0,100
5,receive,0,S00.0,0,12,79.864
5,receive,0,S00.0,0,61,100
5,receive,0,S00.0,0,21,79.864
5,send,12,S02.0,6,0,79.864
5,send,61,S14.1,30,0,100
5,send,106,S55.0,53,0,100
5,send,21,S61.1,10,0,79.864
6,trace_offer,12,S02.0,6,0,100
6,trace_offer,61,S14.1,30,0,100
6,trace_offer,21,S61.1,10,0,100
6,trace_offer,106,S55.0,53,0,100
6,receive,0,S00.0,0,61,100
6,receive,0,S00.0,0,106,100
6,receive,0,S00.0,0,12,79.864
6,receive,0,S00.0,0,21,79.864
6,send,61,S14.1,30,0,100
6,send,12,S02.0,6,0,79.864
6,send,106,S55.0,53,0,100
6,send,21,S61.1,10,0,79.864
7,trace_offer,61,S14.1,30,0,100
7,trace_offer,12,S02.0,6,0,100
7,trace_offer,21,S61.1,10,0,100
7,trace_offer,106,S55.0,53,0,100
7,receive,0,S00.0,0,106,100
7,receive,0,S00.0,0,12,79.864
7,receive,0,S00.0,0,61,100
7,receive,0,S00.0,0,21,79.864
7,send,106,S55.0,53,0,100
7,send,61,S14.1,30,0,100
7,send,12,S02.0,6,0,79.864
7,send,21,S61.1,10,0,79.864
8,trace_offer,106,S55.0,53,0,100
8,trace_offer,12,S02.0,6,0,100
8,trace_offer,61,S14.1,30,0,100
8,trace_offer,21,S61.1,10,0,100
8,receive,0,S00.0,0,61,100
8,receive,0,S00.0,0,106,100
8,receive,0,S00.0,0,21,79.864
8,receive,0,S00.0,0,12,79.864
8,send,12,S02.0,6,0,79.864
8,send,61,S14.1,30,0,100
8,send,21,S61.1,10,0,79.864
8,send,106,S55.0,53,0,100
9,trace_offer,106,S55.0,53,0,100
9,trace_offer,61,S14.1,30,0,100
9,trace_offer,12,S02.0,6,0,100
9,trace_offer,21,S61.1,10,0,100
9,receive,0,S00.0,0,61,100
9,receive,0,S00.0,0,21,79.864
9,receive,0,S00.0,0,12,79.864
9,receive,0,S00.0,0,106,100
9,send,21,S61.1,10,0,79.864
9,send,61,S14.1,30,0,100
9,send,12,S02.0,6,0,79.864
9,send,106,S55.0,53,0,100
10,trace_offer,106,S55.0,53,0,100
10,trace_offer,12,S02.0,6,0,100
10,trace_offer,21,S61.1,10,0,100
10,trace_offer,61,S14.1,30,0,100
10,receive,0,S00.0,0,61,100
10,receive,0,S00.0,0,106,100
10,receive,0,S00.0,0,21,79.864
10,receive,0,S00.0,0,12,79.864
10,send,21,S61.1,10,0,79.864
10,send,61,S14.1,30,0,100
10,send,106,S55.0,53,0,100
10,send,12,S02.0,6,0,79.864
11,trace_offer,21,S61.1,10,0,100
11,trace_offer,12,S02.0,6,0,100
11,trace_offer,61,S14.1,30,0,100
11,trace_offer,106,S55.0,53,0,100
11,receive,0,S00.0,0,106,100
11,receive,0,S00.0,0,12,79.864
11,receive,0,S00.0,0,61,100
11,receive,0,S00.0,0,21,79.864
11,send,61,S14.1,30,0,100
11,send,21,S61.1,10,0,79.864
11,send,106,S55.0,53,0,100
11,send,12,S02.0,6,0,79.864
12,trace_offer,61,S14.1,30,0,100
12,trace_offer,21,S61.1,10,0,100
12,trace_offer,106,S55.0,53,0,100
12,trace_offer,12,S02.0,6,0,100
12,receive,0,S00.0,0,106,100
12,receive,0,S00.0,0,21,79.864
12,receive,0,S00.0,0,61,100
12,receive,0,S00.0,0,12,79.864
12,send,61,S14.1,30,0,100
12,send,12,S02.0,6,0,79.864
12,send,21,S61.1,10,0,79.864
12,send,106,S55.0,53,0,100
13,trace_offer,106,S55.0,53,0,100
13,trace_offer,61,S14.1,30,0,100
13,trace_offer,12,S02.0,6,0,100
13,trace_offer,21,S61.1,10,0,100
13,receive,0,S00.0,0,106,100
13,receive,0,S00.0,0,12,79.864
13,receive,0,S00.0,0,21,79.864
13,receive,0,S00.0,0,61,100
13,send,61,S14.1,30,0,100
13,send,12,S02.0,6,0,79.864
13,send,21,S61.1,10,0,79.864
13,send,106,S55.0,53,0,100
14,trace_offer,12,S02.0,6,0,100
14,trace_offer,61,S14.1,30,0,100
14,trace_offer,106,S55.0,53,0,100
14,trace_offer,21,S61.1,10,0,100
14,receive,0,S00.0,0,21,79.864
14,receive,0,S00.0,0,12,79.864
14,receive,0,S00.0,0,106,100
14,receive,0,S00.0,0,61,100
14,send,21,S61.1,10,0,79.864
14,send,61,S14.1,30,0,100
14,send,106,S55.0,53,0,100
14,send,12,S02.0,6,0,79.864
15,trace_offer,61,S14.1,30,0,100
15,trace_offer,21,S61.1,10,0,100
15,trace_offer,106,S55.0,53,0,100
15,trace_offer,12,S02.0,6,0,100
15,receive,0,S00.0,0,61,100
15,receive,0,S00.0,0,12,79.864
15,receive,0,S00.0,0,21,79.864
15,receive,0,S00.0,0,106,100
15,send,61,S14.1,30,0,100
15,send,12,S02.0,6,0,79.864
15,send,106,S55.0,53,0,100
15,send,21,S61.1,10,0,79.864
16,trace_offer,21,S61.1,10,0,100
16,trace_offer,12,S02.0,6,0,100
16,trace_offer,106,S55.0,53,0,100
16,trace_offer,61,S14.1,30,0,100
16,receive,0,S00.0,0,12,79.864
16,receive,0,S00.0,0,21,79.864
16,receive,0,S00.0,0,61,100
16,receive,0,S00.0,0,106,100
16,send,21,S61.1,10,0,79.864
16,send,12,S02.0,6,0,79.864
16,send,106,S55.0,53,0,100
16,send,61,S14.1,30,0,100
17,trace_offer,106,S55.0,53,0,100
17,trace_offer,61,S14.1,30,0,100
17,trace_offer,21,S61.1,10,0,100
17,trace_offer,12,S02.0,6,0,100
17,receive,0,S00.0,0,21,79.864
17,receive,0,S00.0,0,12,79.864
17,receive,0,S00.0,0,61,100
17,receive,0,S00.0,0,106,100
17,send,106,S55.0,53,0,100
17,send,12,S02.0,6,0,79.864
17,send,21,S61.1,10,0,79.864
17,send,61,S14.1,30,0,100
18,trace_offer,12,S02.0,6,0,100
18,trace_offer,61,S14.1,30,0,100
18,trace_offer,106,S55.0,53,0,100
18,trace_offer,21,S61.1,10,0,100
18,receive,0,S00.0,0,106,100
18,receive,0,S00.0,0,21,79.864
18,receive,0,S00.0,0,61,100
18,receive,0,S00.0,0,12,79.864
18,send,12,S02.0,6,0,79.864
18,send,21,S61.1,10,0,79.864
18,send,61,S14.1,30,0,100
18,send,106,S55.0,53,0,100
19,trace_offer,61,S14.1,30,0,100
19,trace_offer,106,S55.0,53,0,100
19,trace_offer,21,S61.1,10,0,100
19,trace_offer,12,S02.0,6,0,100
19,receive,0,S00.0,0,12,79.864
19,receive,0,S00.0,0,106,100
19,receive,0,S00.0,0,61,100
19,receive,0,S00.0,0,21,79.864
19,send,12,S02.0,6,0,79.864
19,send,21,S61.1,10,0,79.864
19,send,61,S14.1,30,0,100
19,send,106,S55.0,53,0,100
20,receive,0,S00.0,0,61,100
20,receive,0,S00.0,0,106,100
20,receive,0,S00.0,0,21,79.864
20,receive,0,S00.0,0,12,79.864
20,send,12,S02.0,6,0,79.864
