interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,174,S091.0,87,46,500
0,trace_offer,246,S116.0,123,118,500
0,trace_offer,111,S034.1,55,239,500
0,trace_offer,66,S019.0,33,194,500
0,trace_offer,132,S038.0,66,4,500
0,trace_offer,138,S042.0,69,10,500
0,trace_offer,225,S094.1,112,97,500
0,trace_offer,134,S040.0,67,6,500
0,trace_offer,190,S082.0,95,62,500
0,trace_offer,112,S073.0,56,240,500
0,trace_offer,59,S016.1,29,187,500
0,trace_offer,116,S035.0,58,244,500
0,trace_offer,5,S049.1,2,133,500
0,trace_offer,68,S020.0,34,196,500
0,trace_offer,107,S070.1,53,235,500
0,trace_offer,203,S078.1,101,75,500
0,trace_offer,199,S075.1,99,71,500
0,trace_offer,79,S023.1,39,207,500
0,trace_offer,254,S124.0,127,126,500
0,trace_offer,207,S081.1,103,79,500
0,trace_offer,141,S044.1,70,13,500
0,trace_offer,67,S019.1,33,195,500
0,trace_offer,227,S096.1,113,99,500
0,trace_offer,44,S012.0,22,172,500
0,trace_offer,131,S125.1,65,3,500
0,trace_offer,51,S013.1,25,179,500
0,trace_offer,28,S007.0,14,156,500
0,trace_offer,93,S043.1,46,221,500
0,trace_offer,186,S063.0,93,58,500
0,trace_offer,38,S010.0,19,166,500
0,trace_offer,147,S051.1,73,19,500
0,trace_offer,185,S062.1,92,57,500
0,trace_offer,156,S077.0,78,28,500
0,trace_offer,126,S050.0,63,254,500
0,trace_offer,178,S060.0,89,50,500
0,trace_offer,45,S012.1,22,173,500
0,trace_offer,0,S000.0,0,128,500
0,trace_offer,85,S093.1,42,213,500
0,trace_offer,145,S046.1,72,17,500
0,trace_offer,213,S099.1,106,85,500
0,trace_offer,163,S054.1,81,35,500
0,trace_offer,251,S120.1,125,123,500
0,trace_offer,77,S022.1,38,205,500
0,trace_offer,133,S038.1,66,5,500
0,trace_offer,240,S119.0,120,112,500
0,trace_offer,46,S031.0,23,174,500
0,trace_offer,253,S121.1,126,125,500
0,trace_offer,110,S034.0,55,238,500
0,trace_offer,81,S024.1,40,209,500
0,trace_offer,20,S006.0,10,148,500
0,trace_offer,9,S059.1,4,137,500
0,trace_offer,201,S076.1,100,73,500
0,trace_offer,218,S088.0,109,90,500
0,trace_offer,192,S071.0,96,64,500
0,trace_offer,170,S058.0,85,42,500
0,trace_offer,113,S073.1,56,241,500
0,trace_offer,78,S023.0,39,206,500
0,trace_offer,183,S061.1,91,55,500
0,trace_offer,31,S026.1,15,159,500
0,trace_offer,140,S044.0,70,12,500
0,trace_offer,73,S039.1,36,201,500
0,trace_offer,7,S055.1,3,135,500
0,trace_offer,12,S127.0,6,140,500
0,trace_offer,127,S050.1,63,255,500
0,trace_offer,109,S110.1,54,237,500
0,trace_offer,151,S048.1,75,23,500
0,trace_offer,182,S061.0,91,54,500
0,trace_offer,76,S022.0,38,204,500
0,trace_offer,228,S097.0,114,100,500
0,trace_offer,187,S063.1,93,59,500
0,trace_offer,103,S112.1,51,231,500
0,trace_offer,152,S104.0,76,24,500
0,trace_offer,58,S016.0,29,186,500
0,trace_offer,202,S078.0,101,74,500
0,trace_offer,86,S045.0,43,214,500
0,trace_offer,247,S116.1,123,119,500
0,trace_offer,75,S021.1,37,203,500
0,trace_offer,169,S057.1,84,41,500
0,trace_offer,94,S029.0,47,222,500
0,trace_offer,13,S127.1,6,141,500
0,trace_offer,171,S058.1,85,43,500
0,trace_offer,25,S005.1,12,153,500
0,trace_offer,215,S086.1,107,87,500
0,trace_offer,204,S080.0,102,76,500
0,trace_offer,37,S008.1,18,165,500
0,trace_offer,88,S033.0,44,216,500
0,trace_offer,125,S037.1,62,253,500
0,trace_offer,229,S097.1,114,101,500
0,trace_offer,128,S069.0,64,0,500
0,trace_offer,166,S056.0,83,38,500
0,trace_offer,96,S030.0,48,224,500
0,trace_offer,47,S031.1,23,175,500
0,trace_offer,3,S001.1,1,131,500
0,trace_offer,162,S054.0,81,34,500
0,trace_offer,32,S107.0,16,160,500
0,trace_offer,136,S041.0,68,8,500
0,trace_offer,153,S104.1,76,25,500
0,trace_offer,181,S113.1,90,53,500
0,trace_offer,83,S025.1,41,211,500
0,trace_offer,159,S064.1,79,31,500
0,trace_offer,70,S027.0,35,198,500
0,trace_offer,26,S009.0,13,154,500
0,trace_offer,42,S011.0,21,170,500
0,trace_offer,194,S079.0,97,66,500
0,trace_offer,197,S072.1,98,69,500
0,trace_offer,74,S021.0,37,202,500
0,trace_offer,248,S118.0,124,120,500
0,trace_offer,33,S107.1,16,161,500
0,trace_offer,239,S108.1,119,111,500
0,trace_offer,52,S014.0,26,180,500
0,trace_offer,95,S029.1,47,223,500
0,trace_offer,206,S081.0,103,78,500
0,trace_offer,231,S098.1,115,103,500
0,trace_offer,188,S105.0,94,60,500
0,trace_offer,29,S007.1,14,157,500
0,trace_offer,236,S103.0,118,108,500
0,trace_offer,122,S095.0,61,250,500
0,trace_offer,99,S053.1,49,227,500
0,trace_offer,205,S080.1,102,77,500
0,trace_offer,216,S089.0,108,88,500
0,trace_offer,1,S000.1,0,129,500
0,trace_offer,8,S059.0,4,136,500
0,trace_offer,120,S084.0,60,248,500
0,trace_offer,84,S093.0,42,212,500
0,trace_offer,252,S121.0,126,124,500
0,trace_offer,57,S015.1,28,185,500
0,trace_offer,158,S064.0,79,30,500
0,trace_offer,97,S030.1,48,225,500
0,trace_offer,161,S109.1,80,33,500
0,trace_offer,56,S015.0,28,184,500
0,trace_offer,105,S032.1,52,233,500
0,trace_offer,146,S051.0,73,18,500
0,trace_offer,130,S125.0,65,2,500
0,trace_offer,64,S018.0,32,192,500
0,trace_offer,91,S028.1,45,219,500
0,trace_offer,114,S090.0,57,242,500
0,trace_offer,230,S098.0,115,102,500
0,trace_offer,226,S096.0,113,98,500
0,trace_offer,40,S036.0,20,168,500
0,trace_offer,2,S001.0,1,130,500
0,trace_offer,219,S088.1,109,91,500
0,trace_offer,160,S109.0,80,32,500
0,trace_offer,71,S027.1,35,199,500
0,trace_offer,154,S052.0,77,26,500
0,trace_offer,175,S091.1,87,47,500
0,trace_offer,217,S089.1,108,89,500
0,trace_offer,49,S114.1,24,177,500
0,trace_offer,115,S090.1,57,243,500
0,trace_offer,196,S072.0,98,68,500
0,trace_offer,18,S004.0,9,146,500
0,trace_offer,43,S011.1,21,171,500
0,trace_offer,149,S126.1,74,21,500
0,trace_offer,232,S100.0,116,104,500
0,trace_offer,168,S057.0,84,40,500
0,trace_offer,72,S039.0,36,200,500
0,trace_offer,118,S065.0,59,246,500
0,trace_offer,89,S033.1,44,217,500
0,trace_offer,148,S126.0,74,20,500
0,trace_offer,144,S046.0,72,16,500
0,trace_offer,209,S101.1,104,81,500
0,trace_offer,54,S047.0,27,182,500
0,trace_offer,102,S112.0,51,230,500
0,trace_offer,39,S010.1,19,167,500
0,trace_offer,117,S035.1,58,245,500
0,trace_offer,34,S122.0,17,162,500
0,trace_offer,157,S077.1,78,29,500
0,trace_offer,193,S071.1,96,65,500
0,trace_offer,173,S087.1,86,45,500
0,trace_offer,235,S102.1,117,107,500
0,trace_offer,101,S068.1,50,229,500
0,trace_offer,244,S115.0,122,116,500
0,trace_offer,200,S076.0,100,72,500
0,trace_offer,41,S036.1,20,169,500
0,trace_offer,92,S043.0,46,220,500
0,trace_offer,210,S085.0,105,82,500
0,trace_offer,17,S003.1,8,145,500
0,trace_offer,191,S082.1,95,63,500
0,trace_offer,189,S105.1,94,61,500
0,trace_offer,223,S092.1,111,95,500
0,trace_offer,249,S118.1,124,121,500
0,trace_offer,234,S102.0,117,106,500
0,trace_offer,142,S074.0,71,14,500
0,trace_offer,19,S004.1,9,147,500
0,trace_offer,80,S024.0,40,208,500
0,trace_offer,65,S018.1,32,193,500
0,trace_offer,69,S020.1,34,197,500
0,trace_offer,243,S111.1,121,115,500
0,trace_offer,139,S042.1,69,11,500
0,trace_offer,100,S068.0,50,228,500
0,trace_offer,14,S002.0,7,142,500
0,trace_offer,176,S106.0,88,48,500
0,trace_offer,237,S103.1,118,109,500
0,trace_offer,222,S092.0,111,94,500
0,trace_offer,21,S006.1,10,149,500
0,trace_offer,184,S062.0,92,56,500
0,trace_offer,137,S041.1,68,9,500
0,trace_offer,61,S066.1,30,189,500
0,trace_offer,98,S053.0,49,226,500
0,trace_offer,55,S047.1,27,183,500
0,trace_offer,179,S060.1,89,51,500
0,trace_offer,10,S083.0,5,138,500
0,trace_offer,4,S049.0,2,132,500
0,trace_offer,62,S017.0,31,190,500
0,trace_offer,150,S048.0,75,22,500
0,trace_offer,87,S045.1,43,215,500
0,trace_offer,36,S008.0,18,164,500
0,trace_offer,167,S056.1,83,39,500
0,trace_offer,233,S100.1,116,105,500
0,trace_offer,124,S037.0,62,252,500
0,trace_offer,24,S005.0,12,152,500
0,trace_offer,238,S108.0,119,110,500
0,trace_offer,6,S055.0,3,134,500
0,trace_offer,22,S123.0,11,150,500
0,trace_offer,90,S028.0,45,218,500
0,trace_offer,198,S075.0,99,70,500
0,trace_offer,106,S070.0,53,234,500
0,trace_offer,23,S123.1,11,151,500
0,trace_offer,241,S119.1,120,113,500
0,trace_offer,180,S113.0,90,52,500
0,trace_offer,53,S014.1,26,181,500
0,trace_offer,250,S120.0,125,122,500
0,trace_offer,15,S002.1,7,143,500
0,trace_offer,143,S074.1,71,15,500
0,trace_offer,255,S124.1,127,127,500
0,trace_offer,214,S086.0,107,86,500
0,trace_offer,212,S099.0,106,84,500
0,trace_offer,135,S040.1,67,7,500
0,trace_offer,27,S009.1,13,155,500
0,trace_offer,16,S003.0,8,144,500
0,trace_offer,224,S094.0,112,96,500
0,trace_offer,172,S087.0,86,44,500
0,trace_offer,48,S114.0,24,176,500
0,trace_offer,60,S066.0,30,188,500
0,trace_offer,164,S067.0,82,36,500
0,trace_offer,119,S065.1,59,247,500
0,trace_offer,177,S106.1,88,49,500
0,trace_offer,11,S083.1,5,139,500
0,trace_offer,82,S025.0,41,210,500
0,trace_offer,129,S069.1,64,1,500
0,trace_offer,220,S117.0,110,92,500
0,trace_offer,221,S117.1,110,93,500
0,trace_offer,208,S101.0,104,80,500
0,trace_offer,30,S026.0,15,158,500
0,trace_offer,242,S111.0,121,114,500
0,trace_offer,50,S013.0,25,178,500
0,trace_offer,165,S067.1,82,37,500
0,trace_offer,35,S122.1,17,163,500
0,trace_offer,104,S032.0,52,232,500
0,trace_offer,123,S095.1,61,251,500
0,trace_offer,63,S017.1,31,191,500
0,trace_offer,211,S085.1,105,83,500
0,trace_offer,121,S084.1,60,249,500
0,trace_offer,195,S079.1,97,67,500
0,trace_offer,155,S052.1,77,27,500
0,trace_offer,245,S115.1,122,117,500
0,trace_offer,108,S110.0,54,236,500
0,send,45,S012.1,22,173,125.88
0,send,248,S118.0,124,120,127.139
0,send,99,S053.1,49,227,94.7651
0,send,139,S042.1,69,11,128.847
0,send,14,S002.0,7,142,108.272
0,send,205,S080.1,102,77,71.1073
0,send,133,S038.1,66,5,102.94
0,send,197,S072.1,98,69,115.817
0,send,114,S090.0,57,242,60.2084
0,send,97,S030.1,48,225,123.926
0,send,243,S111.1,121,115,373.448
0,send,15,S002.1,7,143,108.272
0,send,162,S054.0,81,34,149.787
0,send,146,S051.0,73,18,58.6813
0,send,56,S015.0,28,184,113.561
0,send,219,S088.1,109,91,61.4484
0,send,149,S126.1,74,21,58.686
0,send,240,S119.0,120,112,127.137
0,send,200,S076.0,100,72,28.47
0,send,44,S012.0,22,172,125.88
0,send,9,S059.1,4,137,112.266
0,send,218,S088.0,109,90,61.4484
0,send,213,S099.1,106,85,71.1131
0,send,252,S121.0,126,124,112.295
0,send,10,S083.0,5,138,94.763
0,send,221,S117.1,110,93,108.284
0,send,171,S058.1,85,43,127.528
0,send,5,S049.1,2,133,112.284
0,send,124,S037.0,62,252,195.412
0,send,59,S016.1,29,187,113.557
0,send,25,S005.1,12,153,182.907
0,send,220,S117.0,110,92,108.284
0,send,241,S119.1,120,113,127.137
0,send,143,S074.1,71,15,28.4644
0,send,106,S070.0,53,234,131.913
0,send,204,S080.0,102,76,71.1073
0,send,217,S089.1,108,89,231.23
0,send,37,S008.1,18,165,87.2979
0,send,179,S060.1,89,51,69.5354
0,send,116,S035.0,58,244,222.437
0,send,125,S037.1,62,253,195.412
0,send,245,S115.1,122,117,23.7347
0,send,2,S001.0,1,130,109.284
0,send,87,S045.1,43,215,121.948
0,send,251,S120.1,125,123,242.237
0,send,144,S046.0,72,16,58.6879
0,send,79,S023.1,39,207,23.7303
0,send,101,S068.1,50,229,237.858
0,send,72,S039.0,36,200,102.923
0,send,154,S052.0,77,26,197.825
0,send,157,S077.1,78,29,28.4651
0,send,159,S064.1,79,31,94.7851
0,send,75,S021.1,37,203,23.7303
0,send,242,S111.0,121,114,373.448
0,send,163,S054.1,81,35,149.787
0,send,222,S092.0,111,94,69.5288
0,send,150,S048.0,75,22,301.444
0,send,172,S087.0,86,44,69.5424
0,send,78,S023.0,39,206,23.7303
0,send,21,S006.1,10,149,310.672
0,send,13,S127.1,6,141,58.6908
0,send,198,S075.0,99,70,115.794
0,send,30,S026.0,15,158,23.7365
0,send,53,S014.1,26,181,496.083
0,send,26,S009.0,13,154,87.3071
0,send,62,S017.0,31,190,145.999
0,send,17,S003.1,8,145,301.907
0,send,63,S017.1,31,191,145.999
0,send,170,S058.0,85,42,127.528
0,send,32,S107.0,16,160,404.408
0,send,177,S106.1,88,49,208.467
0,send,160,S109.0,80,32,299.73
0,send,69,S020.1,34,197,23.7339
0,send,151,S048.1,75,23,301.444
0,send,119,S065.1,59,247,28.4667
0,send,91,S028.1,45,219,23.7347
0,send,82,S025.0,41,210,23.7341
0,send,120,S084.0,60,248,61.4601
0,send,107,S070.1,53,235,131.913
0,send,102,S112.0,51,230,87.2915
0,send,208,S101.0,104,80,71.1037
0,send,233,S100.1,116,105,71.1027
0,send,33,S107.1,16,161,404.408
0,send,185,S062.1,92,57,69.5143
0,send,191,S082.1,95,63,143.049
