interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,50560,83,0,100.000000
1,50560,83,0,100.000000
2,50560,83,0,100.000000
3,50560,83,0,100.000000
4,50560,83,0,100.000000
5,50560,83,0,100.000000
6,50560,83,0,100.000000
7,50560,83,0,100.000000
8,50560,83,0,100.000000
9,50560,83,0,100.000000
10,50560,83,0,100.000000
11,50560,83,0,100.000000
12,50560,83,0,100.000000
13,50560,83,0,100.000000
14,50560,83,0,100.000000
15,50560,83,0,100.000000
16,50560,83,0,100.000000
17,50560,83,0,100.000000
18,50560,83,0,100.000000
19,50560,83,0,100.000000
0,50561,98,0,100.000000
1,50561,98,0,100.000000
2,50561,98,0,100.000000
3,50561,98,0,100.000000
4,50561,98,0,100.000000
5,50561,98,0,100.000000
6,50561,98,0,100.000000
7,50561,98,0,100.000000
8,50561,98,0,100.000000
9,50561,98,0,100.000000
10,50561,98,0,100.000000
11,50561,98,0,100.000000
12,50561,98,0,100.000000
13,50561,98,0,100.000000
14,50561,98,0,100.000000
15,50561,98,0,100.000000
16,50561,98,0,100.000000
17,50561,98,0,100.000000
18,50561,98,0,100.000000
19,50561,98,0,100.000000
0,50562,41,0,100.000000
1,50562,41,0,100.000000
2,50562,41,0,100.000000
3,50562,41,0,100.000000
4,50562,41,0,100.000000
5,50562,41,0,100.000000
6,50562,41,0,100.000000
7,50562,41,0,100.000000
8,50562,41,0,100.000000
9,50562,41,0,100.000000
10,50562,41,0,100.000000
11,50562,41,0,100.000000
12,50562,41,0,100.000000
13,50562,41,0,100.000000
14,50562,41,0,100.000000
15,50562,41,0,100.000000
16,50562,41,0,100.000000
17,50562,41,0,100.000000
18,50562,41,0,100.000000
19,50562,41,0,100.000000
0,50563,5,0,100.000000
1,50563,5,0,100.000000
2,50563,5,0,100.000000
3,50563,5,0,100.000000
4,50563,5,0,100.000000
5,50563,5,0,100.000000
6,50563,5,0,100.000000
7,50563,5,0,100.000000
8,50563,5,0,100.000000
9,50563,5,0,100.000000
10,50563,5,0,100.000000
11,50563,5,0,100.000000
12,50563,5,0,100.000000
13,50563,5,0,100.000000
14,50563,5,0,100.000000
15,50563,5,0,100.000000
16,50563,5,0,100.000000
17,50563,5,0,100.000000
18,50563,5,0,100.000000
19,50563,5,0,100.000000
