interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,50540,26,0,100.000000
1,50540,26,0,100.000000
2,50540,26,0,100.000000
3,50540,26,0,100.000000
4,50540,26,0,100.000000
5,50540,26,0,100.000000
6,50540,26,0,100.000000
7,50540,26,0,100.000000
8,50540,26,0,100.000000
9,50540,26,0,100.000000
10,50540,26,0,100.000000
11,50540,26,0,100.000000
12,50540,26,0,100.000000
13,50540,26,0,100.000000
14,50540,26,0,100.000000
15,50540,26,0,100.000000
16,50540,26,0,100.000000
17,50540,26,0,100.000000
18,50540,26,0,100.000000
19,50540,26,0,100.000000
0,50541,105,0,100.000000
1,50541,105,0,100.000000
2,50541,105,0,100.000000
3,50541,105,0,100.000000
4,50541,105,0,100.000000
5,50541,105,0,100.000000
6,50541,105,0,100.000000
7,50541,105,0,100.000000
8,50541,105,0,100.000000
9,50541,105,0,100.000000
10,50541,105,0,100.000000
11,50541,105,0,100.000000
12,50541,105,0,100.000000
13,50541,105,0,100.000000
14,50541,105,0,100.000000
15,50541,105,0,100.000000
16,50541,105,0,100.000000
17,50541,105,0,100.000000
18,50541,105,0,100.000000
19,50541,105,0,100.000000
0,50542,5,0,100.000000
1,50542,5,0,100.000000
2,50542,5,0,100.000000
3,50542,5,0,100.000000
4,50542,5,0,100.000000
5,50542,5,0,100.000000
6,50542,5,0,100.000000
7,50542,5,0,100.000000
8,50542,5,0,100.000000
9,50542,5,0,100.000000
10,50542,5,0,100.000000
11,50542,5,0,100.000000
12,50542,5,0,100.000000
13,50542,5,0,100.000000
14,50542,5,0,100.000000
15,50542,5,0,100.000000
16,50542,5,0,100.000000
17,50542,5,0,100.000000
18,50542,5,0,100.000000
19,50542,5,0,100.000000
0,50543,49,0,100.000000
1,50543,49,0,100.000000
2,50543,49,0,100.000000
3,50543,49,0,100.000000
4,50543,49,0,100.000000
5,50543,49,0,100.000000
6,50543,49,0,100.000000
7,50543,49,0,100.000000
8,50543,49,0,100.000000
9,50543,49,0,100.000000
10,50543,49,0,100.000000
11,50543,49,0,100.000000
12,50543,49,0,100.000000
13,50543,49,0,100.000000
14,50543,49,0,100.000000
15,50543,49,0,100.000000
16,50543,49,0,100.000000
17,50543,49,0,100.000000
18,50543,49,0,100.000000
19,50543,49,0,100.000000
