interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,51000,21,0,100.000000
1,51000,21,0,100.000000
2,51000,21,0,100.000000
3,51000,21,0,100.000000
4,51000,21,0,100.000000
5,51000,21,0,100.000000
6,51000,21,0,100.000000
7,51000,21,0,100.000000
8,51000,21,0,100.000000
9,51000,21,0,100.000000
10,51000,21,0,100.000000
11,51000,21,0,100.000000
12,51000,21,0,100.000000
13,51000,21,0,100.000000
14,51000,21,0,100.000000
15,51000,21,0,100.000000
16,51000,21,0,100.000000
17,51000,21,0,100.000000
18,51000,21,0,100.000000
19,51000,21,0,100.000000
0,51001,113,0,100.000000
1,51001,113,0,100.000000
2,51001,113,0,100.000000
3,51001,113,0,100.000000
4,51001,113,0,100.000000
5,51001,113,0,100.000000
6,51001,113,0,100.000000
7,51001,113,0,100.000000
8,51001,113,0,100.000000
9,51001,113,0,100.000000
10,51001,113,0,100.000000
11,51001,113,0,100.000000
12,51001,113,0,100.000000
13,51001,113,0,100.000000
14,51001,113,0,100.000000
15,51001,113,0,100.000000
16,51001,113,0,100.000000
17,51001,113,0,100.000000
18,51001,113,0,100.000000
19,51001,113,0,100.000000
0,51002,72,0,100.000000
1,51002,72,0,100.000000
2,51002,72,0,100.000000
3,51002,72,0,100.000000
4,51002,72,0,100.000000
5,51002,72,0,100.000000
6,51002,72,0,100.000000
7,51002,72,0,100.000000
8,51002,72,0,100.000000
9,51002,72,0,100.000000
10,51002,72,0,100.000000
11,51002,72,0,100.000000
12,51002,72,0,100.000000
13,51002,72,0,100.000000
14,51002,72,0,100.000000
15,51002,72,0,100.000000
16,51002,72,0,100.000000
17,51002,72,0,100.000000
18,51002,72,0,100.000000
19,51002,72,0,100.000000
0,51003,75,0,100.000000
1,51003,75,0,100.000000
2,51003,75,0,100.000000
3,51003,75,0,100.000000
4,51003,75,0,100.000000
5,51003,75,0,100.000000
6,51003,75,0,100.000000
7,51003,75,0,100.000000
8,51003,75,0,100.000000
9,51003,75,0,100.000000
10,51003,75,0,100.000000
11,51003,75,0,100.000000
12,51003,75,0,100.000000
13,51003,75,0,100.000000
14,51003,75,0,100.000000
15,51003,75,0,100.000000
16,51003,75,0,100.000000
17,51003,75,0,100.000000
18,51003,75,0,100.000000
19,51003,75,0,100.000000
0,51004,61,0,100.000000
1,51004,61,0,100.000000
2,51004,61,0,100.000000
3,51004,61,0,100.000000
4,51004,61,0,100.000000
5,51004,61,0,100.000000
6,51004,61,0,100.000000
7,51004,61,0,100.000000
8,51004,61,0,100.000000
9,51004,61,0,100.000000
10,51004,61,0,100.000000
11,51004,61,0,100.000000
12,51004,61,0,100.000000
13,51004,61,0,100.000000
14,51004,61,0,100.000000
15,51004,61,0,100.000000
16,51004,61,0,100.000000
17,51004,61,0,100.000000
18,51004,61,0,100.000000
19,51004,61,0,100.000000
0,51005,55,0,100.000000
1,51005,55,0,100.000000
2,51005,55,0,100.000000
3,51005,55,0,100.000000
4,51005,55,0,100.000000
5,51005,55,0,100.000000
6,51005,55,0,100.000000
7,51005,55,0,100.000000
8,51005,55,0,100.000000
9,51005,55,0,100.000000
10,51005,55,0,100.000000
11,51005,55,0,100.000000
12,51005,55,0,100.000000
13,51005,55,0,100.000000
14,51005,55,0,100.000000
15,51005,55,0,100.000000
16,51005,55,0,100.000000
17,51005,55,0,100.000000
18,51005,55,0,100.000000
19,51005,55,0,100.000000
0,51006,14,0,100.000000
1,51006,14,0,100.000000
2,51006,14,0,100.000000
3,51006,14,0,100.000000
4,51006,14,0,100.000000
5,51006,14,0,100.000000
6,51006,14,0,100.000000
7,51006,14,0,100.000000
8,51006,14,0,100.000000
9,51006,14,0,100.000000
10,51006,14,0,100.000000
11,51006,14,0,100.000000
12,51006,14,0,100.000000
13,51006,14,0,100.000000
14,51006,14,0,100.000000
15,51006,14,0,100.000000
16,51006,14,0,100.000000
17,51006,14,0,100.000000
18,51006,14,0,100.000000
19,51006,14,0,100.000000
0,51007,27,0,100.000000
1,51007,27,0,100.000000
2,51007,27,0,100.000000
3,51007,27,0,100.000000
4,51007,27,0,100.000000
5,51007,27,0,100.000000
6,51007,27,0,100.000000
7,51007,27,0,100.000000
8,51007,27,0,100.000000
9,51007,27,0,100.000000
10,51007,27,0,100.000000
11,51007,27,0,100.000000
12,51007,27,0,100.000000
13,51007,27,0,100.000000
14,51007,27,0,100.000000
15,51007,27,0,100.000000
16,51007,27,0,100.000000
17,51007,27,0,100.000000
18,51007,27,0,100.000000
19,51007,27,0,100.000000
