interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,40000,0,48,0.004194304000
0,40001,1,49,0.004194304000
0,40002,2,50,0.004194304000
0,40003,3,51,0.004194304000
0,40004,4,160,0.004194304000
0,40005,5,161,0.004194304000
0,40006,6,162,0.004194304000
0,40007,7,163,0.004194304000
0,40008,8,164,0.004194304000
0,40009,9,165,0.004194304000
0,40010,10,166,0.004194304000
0,40011,11,167,0.004194304000
0,40012,12,168,0.004194304000
0,40013,13,169,0.004194304000
0,40014,14,170,0.004194304000
0,40015,15,171,0.004194304000
0,40016,16,172,0.004194304000
0,40017,17,173,0.004194304000
0,40018,18,174,0.004194304000
0,40019,19,175,0.004194304000
0,40020,20,176,0.004194304000
0,40021,21,177,0.004194304000
0,40022,22,178,0.004194304000
0,40023,23,179,0.004194304000
0,40024,24,180,0.004194304000
0,40025,25,181,0.004194304000
0,40026,26,182,0.004194304000
0,40027,27,183,0.004194304000
0,40028,28,184,0.004194304000
0,40029,29,185,0.004194304000
0,40030,30,186,0.004194304000
0,40031,31,187,0.004194304000
0,40032,48,64,0.004194304000
0,40033,49,65,0.004194304000
0,40034,50,66,0.004194304000
0,40035,51,67,0.004194304000
0,40036,160,216,0.004194304000
0,40037,161,217,0.004194304000
0,40038,162,218,0.004194304000
0,40039,163,219,0.004194304000
0,40040,164,312,0.004194304000
0,40041,165,313,0.004194304000
0,40042,166,314,0.004194304000
0,40043,167,315,0.004194304000
0,40044,168,316,0.004194304000
0,40045,169,317,0.004194304000
0,40046,170,318,0.004194304000
0,40047,171,319,0.004194304000
0,40048,172,320,0.004194304000
0,40049,173,321,0.004194304000
0,40050,174,322,0.004194304000
0,40051,175,323,0.004194304000
0,40052,176,324,0.004194304000
0,40053,177,325,0.004194304000
0,40054,178,326,0.004194304000
0,40055,179,327,0.004194304000
0,40056,180,328,0.004194304000
0,40057,181,329,0.004194304000
0,40058,182,330,0.004194304000
0,40059,183,331,0.004194304000
0,40060,184,332,0.004194304000
0,40061,185,333,0.004194304000
0,40062,186,334,0.004194304000
0,40063,187,335,0.004194304000
0,40064,64,80,0.004194304000
0,40065,65,81,0.004194304000
0,40066,66,82,0.004194304000
0,40067,67,83,0.004194304000
0,40068,216,232,0.004194304000
0,40069,217,233,0.004194304000
0,40070,218,234,0.004194304000
0,40071,219,235,0.004194304000
0,40072,312,376,0.004194304000
0,40073,313,377,0.004194304000
0,40074,314,378,0.004194304000
0,40075,315,379,0.004194304000
0,40076,316,456,0.004194304000
0,40077,317,457,0.004194304000
0,40078,318,458,0.004194304000
0,40079,319,459,0.004194304000
0,40080,320,460,0.004194304000
0,40081,321,461,0.004194304000
0,40082,322,462,0.004194304000
0,40083,323,463,0.004194304000
0,40084,324,464,0.004194304000
0,40085,325,465,0.004194304000
0,40086,326,466,0.004194304000
0,40087,327,467,0.004194304000
0,40088,328,468,0.004194304000
0,40089,329,469,0.004194304000
0,40090,330,470,0.004194304000
0,40091,331,471,0.004194304000
0,40092,332,472,0.004194304000
0,40093,333,473,0.004194304000
0,40094,334,474,0.004194304000
0,40095,335,475,0.004194304000
0,40096,80,96,0.004194304000
0,40097,81,97,0.004194304000
0,40098,82,98,0.004194304000
0,40099,83,99,0.004194304000
0,40100,232,248,0.004194304000
0,40101,233,249,0.004194304000
0,40102,234,250,0.004194304000
0,40103,235,251,0.004194304000
0,40104,376,392,0.004194304000
0,40105,377,393,0.004194304000
0,40106,378,394,0.004194304000
0,40107,379,395,0.004194304000
0,40108,456,528,0.004194304000
0,40109,457,529,0.004194304000
0,40110,458,530,0.004194304000
0,40111,459,531,0.004194304000
0,40112,460,592,0.004194304000
0,40113,461,593,0.004194304000
0,40114,462,594,0.004194304000
0,40115,463,595,0.004194304000
0,40116,464,596,0.004194304000
0,40117,465,597,0.004194304000
0,40118,466,598,0.004194304000
0,40119,467,599,0.004194304000
0,40120,468,600,0.004194304000
0,40121,469,601,0.004194304000
0,40122,470,602,0.004194304000
0,40123,471,603,0.004194304000
0,40124,472,604,0.004194304000
0,40125,473,605,0.004194304000
0,40126,474,606,0.004194304000
0,40127,475,607,0.004194304000
0,40128,96,112,0.004194304000
0,40129,97,113,0.004194304000
0,40130,98,114,0.004194304000
0,40131,99,115,0.004194304000
0,40132,248,264,0.004194304000
0,40133,249,265,0.004194304000
0,40134,250,266,0.004194304000
0,40135,251,267,0.004194304000
0,40136,392,408,0.004194304000
0,40137,393,409,0.004194304000
0,40138,394,410,0.004194304000
0,40139,395,411,0.004194304000
0,40140,528,544,0.004194304000
0,40141,529,545,0.004194304000
0,40142,530,546,0.004194304000
0,40143,531,547,0.004194304000
0,40144,592,672,0.004194304000
0,40145,593,673,0.004194304000
0,40146,594,674,0.004194304000
0,40147,595,675,0.004194304000
0,40148,596,720,0.004194304000
0,40149,597,721,0.004194304000
0,40150,598,722,0.004194304000
0,40151,599,723,0.004194304000
0,40152,600,724,0.004194304000
0,40153,601,725,0.004194304000
0,40154,602,726,0.004194304000
0,40155,603,727,0.004194304000
0,40156,604,728,0.004194304000
0,40157,605,729,0.004194304000
0,40158,606,730,0.004194304000
0,40159,607,731,0.004194304000
0,40160,112,128,0.004194304000
0,40161,113,129,0.004194304000
0,40162,114,130,0.004194304000
0,40163,115,131,0.004194304000
0,40164,264,280,0.004194304000
0,40165,265,281,0.004194304000
0,40166,266,282,0.004194304000
0,40167,267,283,0.004194304000
0,40168,408,424,0.004194304000
0,40169,409,425,0.004194304000
0,40170,410,426,0.004194304000
0,40171,411,427,0.004194304000
0,40172,544,560,0.004194304000
0,40173,545,561,0.004194304000
0,40174,546,562,0.004194304000
0,40175,547,563,0.004194304000
0,40176,672,688,0.004194304000
0,40177,673,689,0.004194304000
0,40178,674,690,0.004194304000
0,40179,675,691,0.004194304000
0,40180,720,808,0.004194304000
0,40181,721,809,0.004194304000
0,40182,722,810,0.004194304000
0,40183,723,811,0.004194304000
0,40184,724,840,0.004194304000
0,40185,725,841,0.004194304000
0,40186,726,842,0.004194304000
0,40187,727,843,0.004194304000
0,40188,728,844,0.004194304000
0,40189,729,845,0.004194304000
0,40190,730,846,0.004194304000
0,40191,731,847,0.004194304000
0,40192,128,144,0.004194304000
0,40193,129,145,0.004194304000
0,40194,130,146,0.004194304000
0,40195,131,147,0.004194304000
0,40196,280,296,0.004194304000
0,40197,281,297,0.004194304000
0,40198,282,298,0.004194304000
0,40199,283,299,0.004194304000
0,40200,424,440,0.004194304000
0,40201,425,441,0.004194304000
0,40202,426,442,0.004194304000
0,40203,427,443,0.004194304000
0,40204,560,576,0.004194304000
0,40205,561,577,0.004194304000
0,40206,562,578,0.004194304000
0,40207,563,579,0.004194304000
0,40208,688,704,0.004194304000
0,40209,689,705,0.004194304000
0,40210,690,706,0.004194304000
0,40211,691,707,0.004194304000
0,40212,808,824,0.004194304000
0,40213,809,825,0.004194304000
0,40214,810,826,0.004194304000
0,40215,811,827,0.004194304000
0,40216,840,936,0.004194304000
0,40217,841,937,0.004194304000
0,40218,842,938,0.004194304000
0,40219,843,939,0.004194304000
0,40220,844,952,0.004194304000
0,40221,845,953,0.004194304000
0,40222,846,954,0.004194304000
0,40223,847,955,0.004194304000
0,40224,144,36,0.004194304000
0,40225,145,37,0.004194304000
0,40226,146,38,0.004194304000
0,40227,147,39,0.004194304000
0,40228,296,188,0.004194304000
0,40229,297,189,0.004194304000
0,40230,298,190,0.004194304000
0,40231,299,191,0.004194304000
0,40232,440,336,0.004194304000
0,40233,441,337,0.004194304000
0,40234,442,338,0.004194304000
0,40235,443,339,0.004194304000
0,40236,576,476,0.004194304000
0,40237,577,477,0.004194304000
0,40238,578,478,0.004194304000
0,40239,579,479,0.004194304000
0,40240,704,608,0.004194304000
0,40241,705,609,0.004194304000
0,40242,706,610,0.004194304000
0,40243,707,611,0.004194304000
0,40244,824,732,0.004194304000
0,40245,825,733,0.004194304000
0,40246,826,734,0.004194304000
0,40247,827,735,0.004194304000
0,40248,936,848,0.004194304000
0,40249,937,849,0.004194304000
0,40250,938,850,0.004194304000
0,40251,939,851,0.004194304000
0,40252,952,956,0.004194304000
0,40253,953,957,0.004194304000
0,40254,954,958,0.004194304000
0,40255,955,959,0.004194304000
0,40256,36,52,0.004194304000
0,40257,37,53,0.004194304000
0,40258,38,54,0.004194304000
0,40259,39,55,0.004194304000
0,40260,188,204,0.004194304000
0,40261,189,205,0.004194304000
0,40262,190,206,0.004194304000
0,40263,191,207,0.004194304000
0,40264,336,348,0.004194304000
0,40265,337,349,0.004194304000
0,40266,338,350,0.004194304000
0,40267,339,351,0.004194304000
0,40268,476,488,0.004194304000
0,40269,477,489,0.004194304000
0,40270,478,490,0.004194304000
0,40271,479,491,0.004194304000
0,40272,608,620,0.004194304000
0,40273,609,621,0.004194304000
0,40274,610,622,0.004194304000
0,40275,611,623,0.004194304000
0,40276,732,744,0.004194304000
0,40277,733,745,0.004194304000
0,40278,734,746,0.004194304000
0,40279,735,747,0.004194304000
0,40280,848,860,0.004194304000
0,40281,849,861,0.004194304000
0,40282,850,862,0.004194304000
0,40283,851,863,0.004194304000
0,40284,956,968,0.004194304000
0,40285,957,969,0.004194304000
0,40286,958,970,0.004194304000
0,40287,959,971,0.004194304000
0,40288,52,68,0.004194304000
0,40289,53,69,0.004194304000
0,40290,54,70,0.004194304000
0,40291,55,71,0.004194304000
0,40292,204,220,0.004194304000
0,40293,205,221,0.004194304000
0,40294,206,222,0.004194304000
0,40295,207,223,0.004194304000
0,40296,348,364,0.004194304000
0,40297,349,365,0.004194304000
0,40298,350,366,0.004194304000
0,40299,351,367,0.004194304000
0,40300,488,500,0.004194304000
0,40301,489,501,0.004194304000
0,40302,490,502,0.004194304000
