interval,flow_id,source_terminal,destination_terminal,offered_gbit
0,50440,84,0,100.000000
1,50440,84,0,100.000000
2,50440,84,0,100.000000
3,50440,84,0,100.000000
4,50440,84,0,100.000000
5,50440,84,0,100.000000
6,50440,84,0,100.000000
7,50440,84,0,100.000000
8,50440,84,0,100.000000
9,50440,84,0,100.000000
10,50440,84,0,100.000000
11,50440,84,0,100.000000
12,50440,84,0,100.000000
13,50440,84,0,100.000000
14,50440,84,0,100.000000
15,50440,84,0,100.000000
16,50440,84,0,100.000000
17,50440,84,0,100.000000
18,50440,84,0,100.000000
19,50440,84,0,100.000000
0,50441,46,0,100.000000
1,50441,46,0,100.000000
2,50441,46,0,100.000000
3,50441,46,0,100.000000
4,50441,46,0,100.000000
5,50441,46,0,100.000000
6,50441,46,0,100.000000
7,50441,46,0,100.000000
8,50441,46,0,100.000000
9,50441,46,0,100.000000
10,50441,46,0,100.000000
11,50441,46,0,100.000000
12,50441,46,0,100.000000
13,50441,46,0,100.000000
14,50441,46,0,100.000000
15,50441,46,0,100.000000
16,50441,46,0,100.000000
17,50441,46,0,100.000000
18,50441,46,0,100.000000
19,50441,46,0,100.000000
0,50442,121,0,100.000000
1,50442,121,0,100.000000
2,50442,121,0,100.000000
3,50442,121,0,100.000000
4,50442,121,0,100.000000
5,50442,121,0,100.000000
6,50442,121,0,100.000000
7,50442,121,0,100.000000
8,50442,121,0,100.000000
9,50442,121,0,100.000000
10,50442,121,0,100.000000
11,50442,121,0,100.000000
12,50442,121,0,100.000000
13,50442,121,0,100.000000
14,50442,121,0,100.000000
15,50442,121,0,100.000000
16,50442,121,0,100.000000
17,50442,121,0,100.000000
18,50442,121,0,100.000000
19,50442,121,0,100.000000
0,50443,114,0,100.000000
1,50443,114,0,100.000000
2,50443,114,0,100.000000
3,50443,114,0,100.000000
4,50443,114,0,100.000000
5,50443,114,0,100.000000
6,50443,114,0,100.000000
7,50443,114,0,100.000000
8,50443,114,0,100.000000
9,50443,114,0,100.000000
10,50443,114,0,100.000000
11,50443,114,0,100.000000
12,50443,114,0,100.000000
13,50443,114,0,100.000000
14,50443,114,0,100.000000
15,50443,114,0,100.000000
16,50443,114,0,100.000000
17,50443,114,0,100.000000
18,50443,114,0,100.000000
19,50443,114,0,100.000000
